,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
27,0.0,0.0,1.0,0.0,0.0,0.806874528753245,1.4992558341074105,-0.47885255487594475,-1.5791091835553475,-0.68076840351995,-0.3971185617527025,Cantabria,Excellent,Balanced Town,Cantabria
28,0.0,0.0,1.0,0.0,0.0,0.4048438059048122,1.4989596882026688,-1.5474355401473303,-0.4409504104910889,0.8347959353034097,-0.3971185617527025,Asturias,Weak,Highly Aging Town,Asturias
29,0.0,0.0,0.0,0.0,1.0,0.40390635918264733,1.4981871336685684,-1.4917007162355864,-1.174047759386676,0.4907570789530576,-0.3971185617527025,Asturias,Weak,Highly Aging Town,Asturias
30,0.0,0.0,1.0,0.0,0.0,0.8062718844318533,1.498154943896313,-0.16830452767416917,-1.9086844199663504,-0.873256365725342,0.9032250462937601,Cantabria,Excellent,Balanced Town,Cantabria
31,0.0,0.0,1.0,0.0,0.0,0.808347659316647,1.4981034402607083,-0.6344468010668566,0.6480220957484063,0.31706728920070565,-0.3971185617527025,Cantabria,Poor,Highly Aging Town,Cantabria
32,0.0,0.0,1.0,0.0,0.0,0.8057362005906162,1.496809411416088,-0.6002453397712926,-0.6682410944281001,0.09487839545615212,-0.3971185617527025,Cantabria,Excellent,Highly Aging Town,Cantabria
33,0.0,0.0,1.0,0.0,0.0,-0.46959310443457547,1.4965390173291488,0.30833462476572177,-2.007628602346259,-0.7656347703107832,-0.3971185617527025,Gipuzkoa,Excellent,Young & Growing,País Vasco
34,0.0,0.0,1.0,0.0,0.0,0.8066736473127811,1.4960947984720407,-0.5319273728884804,-1.513771617178233,-0.3435854114475982,-0.3971185617527025,Cantabria,Good,Highly Aging Town,Cantabria
35,0.0,0.0,1.0,0.0,0.0,1.4071082728593995,1.4957278350683447,0.2148860610967786,-1.854276603942398,-0.8440937775743413,-0.3971185617527025,Bizkaia,Good,Balanced Town,País Vasco
36,0.0,0.0,0.0,0.0,1.0,0.40417420110326585,1.4938093246419903,-1.1577181030091408,-1.5435960200809768,-0.8706507763018454,-0.3971185617527025,Asturias,Weak,Highly Aging Town,Asturias
37,0.0,0.0,0.0,0.0,1.0,-0.8027884536840427,1.4932685364681164,-1.991245712095419,-1.4993706074331294,-1.4039921012088938,0.34866674286218036,A Coruña,Good,Aging Town,Galicia
38,0.0,0.0,1.0,0.0,0.0,0.8047317933882967,1.4930560839712395,-0.5568193954252295,-1.1802489864568562,-0.17893388697343582,-0.3971185617527025,Cantabria,Good,Highly Aging Town,Cantabria
39,0.0,0.0,1.0,0.0,0.0,1.466368297796252,1.4929402007911239,0.18663731826750402,-1.611702753999092,-1.031483018560819,-0.3971185617527025,Bizkaia,Good,Aging Town,País Vasco
40,0.0,0.0,1.0,0.0,0.0,0.27701624928961266,1.4909895005925142,0.5149469073915697,-1.9369839482076343,-1.5394780851790841,1.4577833497253394,Navarra,Excellent,Balanced Town,Navarra
41,0.0,0.0,1.0,0.0,0.0,0.8092181455586572,1.4900173694704382,-0.08883020820927659,-1.5643117134096216,-1.0442825526889024,-0.3971185617527025,Cantabria,Weak,Highly Aging Town,Cantabria
42,0.0,0.0,1.0,0.0,0.0,1.466167416355788,1.4899594278803805,0.016521076912984652,-2.1083637404073055,-1.7025477957652264,1.7255011513819642,Bizkaia,Excellent,Balanced Town,País Vasco
43,0.0,0.0,1.0,0.0,0.0,0.40089313757568873,1.4893800119798029,-0.7924935129562948,-0.2877047616336007,0.7858504674623452,-0.3971185617527025,Asturias,Poor,Highly Aging Town,Asturias
44,0.0,0.0,0.0,0.0,1.0,-0.8000430739977027,1.488349939267669,-2.2769971464601984,-2.1547793800539012,-0.5952153235485632,5.980301927710463,A Coruña,Excellent,Highly Aging Town,Galicia
45,0.0,0.0,1.0,0.0,0.0,1.4056351422959974,1.486972217015184,-0.08150268138557196,-1.4027091637280888,-1.0889931897035574,-0.3971185617527025,Bizkaia,Good,Aging Town,País Vasco
46,0.0,0.0,1.0,0.0,0.0,-0.4679860529108642,1.4862576040711413,0.29993525948503713,-1.9654164372842393,-0.6929178584769605,1.8689214022694418,Gipuzkoa,Excellent,Young & Growing,País Vasco
47,0.0,0.0,1.0,0.0,0.0,0.8076780545151007,1.4857747574873252,-0.3525164339482782,-1.7956176743461805,-1.25250742784028,0.6355072446371353,Cantabria,Excellent,Balanced Town,Cantabria
48,0.0,0.0,1.0,0.0,0.0,-0.46872261819256517,1.4846352395495241,0.34225988302785504,-1.2023844796928735,-0.9584023567554815,1.4099765994295135,Gipuzkoa,Excellent,Young & Growing,País Vasco
49,0.0,0.0,0.0,0.0,1.0,-6.621759026988595e-05,1.4840236338766957,-1.7563466699306387,-0.8265285467725988,0.18421219352550894,1.4673446997845048,Lugo,Weak,Highly Aging Town,Galicia
50,0.0,0.0,1.0,0.0,0.0,0.8072762916341728,1.4839335025143827,-0.259517476059878,-0.979221891872629,-1.2371388785541995,-0.3971185617527025,Cantabria,Poor,Balanced Town,Cantabria
51,0.0,0.0,1.0,0.0,0.0,0.2722620551986335,1.4826716634420178,0.5407699513893219,-1.8591647949590708,-1.3960654844288956,-0.3971185617527025,Navarra,Good,Balanced Town,Navarra
52,0.0,0.0,1.0,0.0,0.0,-0.8043955052077539,1.4823240139016711,-1.933955306492582,-1.3068785658947697,-1.0108043238237787,0.19568514191553774,A Coruña,Weak,Highly Aging Town,Galicia
53,0.0,0.0,1.0,0.0,0.0,0.8090172641181933,1.4803024962041025,-0.3004381968246247,-1.505008695011429,-1.2877247389299076,0.7598047954062824,Cantabria,Excellent,Balanced Town,Cantabria
54,0.0,0.0,1.0,0.0,0.0,0.28411406018600405,1.4774440444279229,0.5166980035894734,-1.5206539020266518,-1.4667581898000397,-0.3971185617527025,Navarra,Poor,Balanced Town,Navarra
55,0.0,0.0,1.0,0.0,0.0,1.4065725890181624,1.4771414605687327,-0.1272992391267146,-1.6314942229211422,-0.7715699900887041,0.8267342458204386,Bizkaia,Good,Aging Town,País Vasco
56,0.0,0.0,1.0,0.0,0.0,1.4085144429426468,1.4744954612894345,-0.15821846184663355,-1.2693690777021542,-0.7406545474369337,-0.3971185617527025,Bizkaia,Excellent,Highly Aging Town,País Vasco
57,0.0,0.0,0.0,0.0,1.0,-0.8019179674420325,1.4735812717574117,-2.317418219040873,-2.1523096229768686,-0.3085770992430998,1.8211146519736159,A Coruña,Excellent,Highly Aging Town,Galicia
58,0.0,0.0,0.0,0.0,1.0,-0.803658939926053,1.4732078703992626,-2.3076568469478627,-1.89379879793412,-0.37380782435128995,3.4752282122091893,A Coruña,Good,Highly Aging Town,Galicia
59,0.0,0.0,0.0,0.0,1.0,0.4025001890994,1.47279584131441,-1.491568433603002,-0.37454934865024786,0.5572566780967907,-0.3971185617527025,Asturias,Moderate,Highly Aging Town,Asturias
60,0.0,0.0,1.0,0.0,0.0,0.8038613071462863,1.4715983817865512,-0.40811432012013277,-1.4232584966635466,-0.973463388039692,-0.3971185617527025,Cantabria,Good,Highly Aging Town,Cantabria
61,0.0,0.0,0.0,0.0,1.0,-0.8045294261680632,1.4715983817865512,-2.0374018768758746,-1.8667419690820206,-1.600428850017464,6.582666981437868,A Coruña,Moderate,Aging Town,Galicia
62,0.0,0.0,0.0,0.0,1.0,0.000871229131895014,1.469300032047595,-1.6539804723677194,-0.6275908367434184,0.8894120465139177,0.731120745228787,Lugo,Excellent,Aging Town,Galicia
63,0.0,0.0,1.0,0.0,0.0,0.8041961095470596,1.4691712729585782,-0.3591984525590206,-1.1738246707368085,-1.148381624420823,1.027522597062907,Cantabria,Excellent,Balanced Town,Cantabria
64,0.0,0.0,1.0,0.0,0.0,1.41159462502976,1.4682763972899093,0.06116200426565702,-1.6517251764834318,-1.6574593058302927,1.1613814978912194,Bizkaia,Excellent,Balanced Town,País Vasco
65,0.0,0.0,1.0,0.0,0.0,0.8079458964357191,1.46803819297523,-0.3001204857510574,-1.4102804738065278,-1.2185897612357224,1.190065548068715,Cantabria,Excellent,Aging Town,Cantabria
66,0.0,0.0,1.0,0.0,0.0,1.411259822628987,1.466898675037429,0.0877973644881345,-1.9664343270539715,-1.5650364129884347,0.731120745228787,Bizkaia,Good,Balanced Town,País Vasco
67,0.0,0.0,1.0,0.0,0.0,1.4087822848632654,1.466505959815926,0.09976409366689674,-1.9793910608798315,-1.5078244532324392,2.251375404636048,Bizkaia,Excellent,Young & Growing,País Vasco
68,0.0,0.0,0.0,0.0,1.0,-0.00040101999104306447,1.4663965145902633,-1.6948775296703322,-0.8088118022943184,0.6139377332205906,3.8481208645166305,Lugo,Moderate,Highly Aging Town,Galicia
69,0.0,0.0,1.0,0.0,0.0,-0.46966006491473006,1.4633062964538526,0.3806369755760189,-1.7780867308434325,-1.1191437758193115,-0.3971185617527025,Gipuzkoa,Excellent,Young & Growing,País Vasco
70,0.0,0.0,1.0,0.0,0.0,0.803392583785204,1.4632547928182478,-0.49362359828037033,-1.2952792308939334,-0.49169754413909755,-0.3971185617527025,Cantabria,Excellent,Highly Aging Town,Cantabria
71,0.0,0.0,1.0,0.0,0.0,0.802656018503503,1.460866311716983,-0.37578731536605525,-1.2039741456722166,-1.0547752606100211,-0.3971185617527025,Cantabria,Good,Highly Aging Town,Cantabria
72,0.0,0.0,0.0,0.0,1.0,0.40457596398419365,1.460866311716983,-1.1128459719936525,1.2372527613250155,-0.6397752887008585,-0.3971185617527025,Asturias,Moderate,Highly Aging Town,Asturias
73,0.0,0.0,1.0,0.0,0.0,-0.46791909243070956,1.46055728990334,0.3713287005940299,-1.8185511875525817,-1.059486280509146,1.123136097654559,Gipuzkoa,Excellent,Balanced Town,País Vasco
74,0.0,0.0,1.0,0.0,0.0,0.26837834734966465,1.4603319614975618,0.4410560012134356,-0.7313901611500122,-1.3679947054240156,-0.3971185617527025,Navarra,Poor,Aging Town,Navarra
75,0.0,0.0,1.0,0.0,0.0,0.26824442638935536,1.4587868524293566,0.5064408625684784,-1.3325273866681324,-1.3952362502880025,-0.3971185617527025,Navarra,Poor,Balanced Town,Navarra
76,0.0,0.0,1.0,0.0,0.0,-0.46885653915287445,1.4577760935805721,0.36222253485420025,-1.818331923279569,-1.0001083089001066,1.5820809004944867,Gipuzkoa,Excellent,Young & Growing,País Vasco
77,0.0,0.0,1.0,0.0,0.0,1.407710917180791,1.4574670717669294,0.16353712411757765,-1.3342372018203328,-1.1167715680298045,-0.3971185617527025,Bizkaia,Excellent,Balanced Town,País Vasco
78,0.0,0.0,1.0,0.0,0.0,0.4051786083055854,1.4571129842721344,-0.9448520716446116,-0.3382072514925832,0.006227017524608662,-0.3971185617527025,Asturias,Good,Highly Aging Town,Asturias
79,0.0,0.0,0.0,0.0,1.0,0.002478280655606271,1.4547824447609274,-1.613193585937992,-0.21960567646919524,1.1766876747165356,-0.3971185617527025,Lugo,Weak,Highly Aging Town,Galicia
80,0.0,0.0,0.0,0.0,1.0,-0.8026545327237334,1.4547373790797709,-2.222681354425267,-1.7967949450213396,-0.9045411109255638,4.842501270669808,A Coruña,Good,Highly Aging Town,Galicia
81,0.0,0.0,1.0,0.0,0.0,0.4040402801429566,1.454428357266128,-0.825781021517641,0.06665785466420442,0.5460719926304012,-0.3971185617527025,Asturias,Poor,Highly Aging Town,Asturias
82,0.0,0.0,1.0,0.0,0.0,-0.46477194986344167,1.4543961674938772,0.37971565225523446,-2.0114368212089224,-1.0819458861968012,3.3031239111442163,Gipuzkoa,Excellent,Balanced Town,País Vasco
83,0.0,0.0,1.0,0.0,0.0,1.4089831663037293,1.4542030288603498,0.19447535519232548,-1.351023985326736,-0.9161333389667182,1.878482752328607,Bizkaia,Good,Balanced Town,País Vasco
84,0.0,0.0,1.0,0.0,0.0,1.4063717075776985,1.4532502116016233,0.17002401614711807,-1.388768353997855,-1.0664306494255054,2.901547208659279,Bizkaia,Excellent,Balanced Town,País Vasco
85,0.0,0.0,1.0,0.0,0.0,0.8080128569158738,1.4531793941026643,-0.18850536582428776,-1.1621447051239486,-0.8160318551322222,-0.3971185617527025,Cantabria,Moderate,Highly Aging Town,Cantabria
86,0.0,0.0,1.0,0.0,0.0,-0.46657988282761687,1.4529733795602358,0.360288337768966,-1.4291005510074395,-0.9734107447770176,-0.3971185617527025,Gipuzkoa,Excellent,Young & Growing,País Vasco
87,0.0,0.0,1.0,0.0,0.0,0.8027229789836576,1.4519497448025502,-0.3951967852743212,-1.6244143452685547,-0.941424664672474,-0.3971185617527025,Cantabria,Excellent,Aging Town,Cantabria
88,0.0,0.0,1.0,0.0,0.0,0.40169666333754434,1.4501342416474101,-0.8994868871804005,-0.19876728438312277,0.270446089458805,0.05226489102806019,Asturias,Moderate,Highly Aging Town,Asturias
89,0.0,0.0,1.0,0.0,0.0,0.000402505770812564,1.4491106068897246,-1.8887689557340053,-0.7549511908586843,-0.6599984810268593,4.517415368658192,Lugo,Moderate,Highly Aging Town,Galicia
90,0.0,0.0,1.0,0.0,0.0,1.4094518896648116,1.4479839648608246,0.04995793683369993,-1.9427528613441778,-1.5554113396479265,1.19962689812788,Bizkaia,Excellent,Balanced Town,País Vasco
91,0.0,0.0,1.0,0.0,0.0,1.407911798621255,1.4479195853163187,-0.015454467239564283,-1.9361335661441454,-1.38021643701011,0.377350793039676,Bizkaia,Good,Balanced Town,País Vasco
92,0.0,0.0,1.0,0.0,0.0,1.4660334953954788,1.4458658778464946,0.15420557359906362,-1.817370411198639,-1.1405447875096122,3.2744398609667207,Bizkaia,Excellent,Balanced Town,País Vasco
93,0.0,0.0,1.0,0.0,0.0,-0.46939222299411154,1.443123309250435,0.357610875217364,-1.131993318000113,-0.9250085634364724,-0.3971185617527025,Gipuzkoa,Good,Young & Growing,País Vasco
94,0.0,0.0,1.0,0.0,0.0,0.2746056720040458,1.4422284335817661,0.4527379929953742,-1.6825949090598415,-1.3005985765972126,-0.3971185617527025,Navarra,Good,Aging Town,Navarra
95,0.0,0.0,1.0,0.0,0.0,1.4114607040694507,1.4421769299461566,0.1878181638205432,-1.537833958952965,-0.9295563502723968,1.9645349028610934,Bizkaia,Excellent,Balanced Town,País Vasco
96,0.0,0.0,1.0,0.0,0.0,0.803928267626441,1.4394086095322947,-0.6020771244958163,-0.6184499386641243,0.22469608673449912,0.912786396352925,Cantabria,Good,Balanced Town,Cantabria
97,0.0,0.0,1.0,0.0,0.0,1.411393743589296,1.4388678213584207,0.09899057000304641,-1.9085187925787273,-1.392717573748478,1.6681330510269732,Bizkaia,Good,Balanced Town,País Vasco
98,0.0,0.0,1.0,0.0,0.0,-0.4667138037879261,1.4387776899961076,0.37305768503223474,-1.976714889436018,-0.9889937308998743,1.3239244488970272,Gipuzkoa,Excellent,Very Young Town,País Vasco
99,0.0,0.0,1.0,0.0,0.0,0.28190436434090105,1.4383270331845515,0.5279086657567792,-1.8451882910448585,-1.2348957220850092,-0.3971185617527025,Navarra,Good,Balanced Town,Navarra
100,0.0,0.0,1.0,0.0,0.0,-0.4653745941848334,1.4381210186421227,0.33272234401109385,-1.2432683430637739,-0.771222167812332,-0.3971185617527025,Gipuzkoa,Good,Balanced Town,País Vasco
101,0.0,0.0,1.0,0.0,0.0,-1.739230768646623,1.4365437198016622,0.004810766561607066,-1.7214273129461726,-1.4127544546888338,0.27217594238885906,Álava,Good,Balanced Town,País Vasco
102,0.0,0.0,1.0,0.0,0.0,-0.469124381073493,1.4360608732178504,0.3726395012260007,-1.942195777115651,-0.9763682339542732,0.5972618444004747,Gipuzkoa,Excellent,Young & Growing,País Vasco
103,0.0,0.0,0.0,0.0,1.0,-0.8029893351245067,1.435269004820396,-2.1110836911508915,-1.0998436939696048,-1.4241670529803352,5.492673074693038,A Coruña,Good,Aging Town,Galicia
104,0.0,0.0,1.0,0.0,0.0,0.8089503036380387,1.434425632787332,-0.29122418776556225,-1.044158536076124,-1.024541368918231,-0.3971185617527025,Cantabria,Excellent,Aging Town,Cantabria
105,0.0,0.0,1.0,0.0,0.0,0.8082137383563377,1.4319856480504625,-0.4740694321200402,-0.19700265316266932,-0.4936732671260994,-0.3971185617527025,Cantabria,Poor,Highly Aging Town,Cantabria
106,0.0,0.0,1.0,0.0,0.0,-0.4670486061886993,1.4315543051022557,0.3670805272525937,-1.2509750998224898,-0.9312780032060198,-0.3971185617527025,Gipuzkoa,Moderate,Balanced Town,País Vasco
107,0.0,0.0,1.0,0.0,0.0,0.8084146197968016,1.4311809037441021,-0.5213672619670506,-0.844940690442324,-0.23361301873450618,-0.3971185617527025,Cantabria,Poor,Highly Aging Town,Cantabria
108,0.0,0.0,0.0,0.0,1.0,0.806137963471544,1.4309105096571675,-0.6173485919355315,-1.1972971023816759,0.33972028349079625,0.559016444163814,Cantabria,Excellent,Balanced Town,Cantabria
109,0.0,0.0,1.0,0.0,0.0,1.4055012213356881,1.4305435462534712,0.0934358632113356,-1.8716716545875691,-1.3736380972174786,-0.3971185617527025,Bizkaia,Excellent,Young & Growing,País Vasco
110,0.0,0.0,1.0,0.0,0.0,0.8055353191501523,1.430511356481216,-0.3921868704760193,-1.3933069332303782,-0.8504457558795143,0.033142190909729925,Cantabria,Excellent,Highly Aging Town,Cantabria
111,0.0,0.0,1.0,0.0,0.0,1.4067734704586263,1.4304662908000594,0.06924947735690551,-1.596771430663446,-1.4372750250489266,0.18612379185637254,Bizkaia,Excellent,Balanced Town,País Vasco
112,0.0,0.0,0.0,0.0,1.0,0.002009557294523821,1.430427663073356,-1.6676001525653712,-0.49489611431174413,0.8321012163491082,0.14787839161971192,Lugo,Weak,Highly Aging Town,Galicia
113,0.0,0.0,1.0,0.0,0.0,1.4084474824624922,1.430137955123067,0.15102419568169362,-1.6864941799614581,-1.1075729476719844,-0.3971185617527025,Bizkaia,Moderate,Balanced Town,País Vasco
114,0.0,0.0,1.0,0.0,0.0,-0.1941846495585588,1.4298096194460745,-0.7325260327274647,0.7318361828056363,0.8290434603808168,-0.3971185617527025,León,Poor,Highly Aging Town,Castilla y León
115,0.0,0.0,1.0,0.0,0.0,0.8034595442653586,1.4286829774171748,-0.6449681194274113,-0.7737757298325936,0.5170569421111558,-0.3971185617527025,Cantabria,Good,Highly Aging Town,Cantabria
116,0.0,0.0,1.0,0.0,0.0,0.4042411615834205,1.4286765394627219,-1.13870780855228,-0.2831078606540407,-0.4942335530601244,-0.3971185617527025,Asturias,Weak,Highly Aging Town,Asturias
117,0.0,0.0,1.0,0.0,0.0,0.4055134107063586,1.4286765394627219,-1.1904310937439258,0.026951261968463362,-0.49378961855585435,-0.3971185617527025,Asturias,Weak,Highly Aging Town,Asturias
118,0.0,0.0,1.0,0.0,0.0,1.4054342608555335,1.428386831512433,0.04119935243931166,-1.5745639116633283,-1.4434434432873327,-0.3971185617527025,Bizkaia,Excellent,Young & Growing,País Vasco
119,0.0,0.0,1.0,0.0,0.0,-0.4682538948314827,1.4257665840509373,0.38983275213147006,-1.6656624805348819,-1.013492710558859,-0.3971185617527025,Gipuzkoa,Good,Balanced Town,País Vasco
120,0.0,0.0,0.0,0.0,1.0,-0.0006019014315069716,1.425676452688624,-1.8034326923952708,-0.8563233107547173,-0.06364227929710145,1.0466452971812374,Lugo,Good,Highly Aging Town,Galicia
121,0.0,0.0,1.0,0.0,0.0,1.406840430938781,1.4244210515707076,0.10855177248194146,-1.8001718697841944,-1.2883941114434216,0.27217594238885906,Bizkaia,Good,Balanced Town,País Vasco
122,0.0,0.0,1.0,0.0,0.0,-0.46771821099024563,1.4226956797778807,0.39987459443960804,-1.371867476581948,-1.0412377343979016,-0.3971185617527025,Gipuzkoa,Moderate,Young & Growing,País Vasco
123,0.0,0.0,1.0,0.0,0.0,0.2725968575994067,1.421678482974648,0.5210722527537538,-1.708621068349552,-1.1653096705689088,-0.3971185617527025,Navarra,Moderate,Balanced Town,Navarra
124,0.0,0.0,1.0,0.0,0.0,-0.19485425436010514,1.421086191165169,-0.777959492098816,0.24421697937656142,0.5840978354247477,-0.3971185617527025,León,Poor,Highly Aging Town,Castilla y León
125,0.0,0.0,1.0,0.0,0.0,1.409050126783884,1.420622658444707,0.14359270479484373,-1.5505455502224275,-1.1119646926147853,-0.3971185617527025,Bizkaia,Excellent,Balanced Town,País Vasco
126,0.0,0.0,1.0,0.0,0.0,-0.4675842900299364,1.4200303666352283,0.21099206383613248,-0.6965118442335508,-0.8627408140016624,0.3677894429805107,Gipuzkoa,Excellent,Balanced Town,País Vasco
127,0.0,0.0,1.0,0.0,0.0,-0.468387815791792,1.4191998705110702,0.38039413414494067,-1.493561378990574,-0.9436723086889719,-0.3971185617527025,Gipuzkoa,Moderate,Balanced Town,País Vasco
128,0.0,0.0,1.0,0.0,0.0,-0.46845477627194665,1.4184981334759241,0.32243494479261636,-0.6118583064566757,-0.6494293297210634,-0.3971185617527025,Gipuzkoa,Excellent,Balanced Town,País Vasco
129,0.0,0.0,1.0,0.0,0.0,0.2703871617543037,1.4184466298403193,0.5445634759173016,-1.7530265454076495,-1.0835966855466697,-0.3971185617527025,Navarra,Good,Balanced Town,Navarra
130,0.0,0.0,1.0,0.0,0.0,1.406639549498317,1.4181955496167342,0.09587552736477302,-1.7756512401830198,-1.3046798058027749,-0.3971185617527025,Bizkaia,Excellent,Balanced Town,País Vasco
131,0.0,0.0,0.0,0.0,1.0,0.0012729920128228282,1.4179573453020549,-1.4980650237727613,-1.0420854051227104,0.759200612954164,-0.3971185617527025,Lugo,Weak,Aging Town,Galicia
132,0.0,0.0,1.0,0.0,0.0,0.8033256233050493,1.4174616228093373,-0.5992460434031489,-1.010167793288065,0.263214922195057,-0.3971185617527025,Cantabria,Moderate,Highly Aging Town,Cantabria
133,0.0,0.0,1.0,0.0,0.0,0.2815695619401279,1.416399360324948,0.528575121952614,-1.7684668295630657,-1.1194726833277298,0.4920869937496579,Navarra,Excellent,Young & Growing,Navarra
134,0.0,0.0,1.0,0.0,0.0,1.4111928621488323,1.4160195210123463,0.17309677489403766,-1.6495223354150237,-1.0092305777942978,0.4251575433355018,Bizkaia,Good,Balanced Town,País Vasco
135,0.0,0.0,1.0,0.0,0.0,-0.4695261439544208,1.4156203678363948,0.3468482671281662,-1.2825507486266952,-0.7684976454072038,-0.3971185617527025,Gipuzkoa,Excellent,Balanced Town,País Vasco
