cmun,municipality_name,province,altitude,longitude,latitude,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital
5236,Solana de Ávila,Ávila,1148.975,-5.615701,40.31465,Aeropuerto de Salamanca ,71.27874934370085,Navalmoral De La Mata,46.99476284019963,47.59733576033615,Hospital Campo Arañuelo
5237,Solana de Rioalmar,Ávila,1122.234,-5.010678,40.73724,Aeropuerto de Salamanca ,47.809380973095514,San Pedro Del Arroyo,13.890547198871865,28.584673820919367,Hospital Provincial De Ávila
5238,Solosancho,Ávila,1120.799,-4.906135,40.55363,Aeropuerto de Salamanca ,66.97089998778118,Avila,22.08860459576313,20.99681359163574,Hospital Provincial De Ávila
5239,Sotalbo,Ávila,1159.905,-4.849229,40.54151,Aeropuerto de Salamanca ,71.50999159452968,Avila,19.033107729627595,17.903900645714078,Hospital Provincial De Ávila
5240,Sotillo de la Adrada,Ávila,643.7815,-4.585647,40.29404,Aeropuerto de Madrid - Cuatro vientos,68.55821317222906,Herradon-La Cañada,34.76148588284792,40.53725902731506,Hospital Provincial De Ávila
5241,"Tiemblo, El",Ávila,699.9511,-4.503831,40.41628,Aeropuerto de Madrid - Cuatro vientos,61.23125088184496,Herradon-La Cañada,20.340799950453697,30.470185999810738,Hospital Provincial De Ávila
5242,Tiñosillos,Ávila,872.8295,-4.72748,40.93408,Aeropuerto de Salamanca ,65.3275413685593,Arevalo,12.73606438634784,29.961650217807712,Complejo Asistencial De Avila
5243,Tolbaños,Ávila,1112.758,-4.581374,40.75098,Aeropuerto de Madrid - Cuatro vientos,79.57129667271153,Guimorcondo,11.67482587592338,10.774335888160692,Complejo Asistencial De Avila
5244,Tormellas,Ávila,1063.159,-5.511548,40.30432,Aeropuerto de Salamanca ,71.78841858432037,Navalmoral De La Mata,45.55813918972924,46.412642348336874,Hospital Campo Arañuelo
5245,Tornadizos de Ávila,Ávila,1197.256,-4.615232,40.62614,Aeropuerto de Madrid - Cuatro vientos,75.87416117533738,Guimorcondo,2.54012608821473,5.8311518167937555,Complejo Asistencial De Avila
5246,Tórtoles,Ávila,1242.698,-5.261655,40.5609,Aeropuerto de Salamanca ,47.848847122131,Peñaranda De Bracamonte,37.727499259644915,49.165836903259816,Hospital Provincial De Ávila
5247,"Torre, La",Ávila,1131.327,-4.965192,40.58926,Aeropuerto de Salamanca ,60.60391178201239,Cardeñosa De Avila,24.61770633559204,24.02865383182907,Hospital Provincial De Ávila
5249,Umbrías,Ávila,1102.692,-5.578032,40.31298,Aeropuerto de Salamanca ,71.10736134587344,Navalmoral De La Mata,46.50976466979223,47.20497446326137,Hospital Campo Arañuelo
5251,Vadillo de la Sierra,Ávila,1347.321,-5.122006,40.60506,Aeropuerto de Salamanca ,50.07913451310075,Narros Del Castillo,29.62526229561228,36.67120887141653,Hospital Provincial De Ávila
5252,Valdecasa,Ávila,1367.423,-5.012668,40.65955,Aeropuerto de Salamanca ,52.51078050974234,San Pedro Del Arroyo,19.97828803408243,27.092095336531635,Hospital Provincial De Ávila
5253,Vega de Santa María,Ávila,946.2527,-4.64183,40.83594,Aeropuerto de Salamanca ,73.678939038914,Cardeñosa De Avila,14.140139357726817,18.406312987313918,Complejo Asistencial De Avila
5254,Velayos,Ávila,937.4861,-4.622241,40.84094,Aeropuerto de Salamanca ,75.21055244333864,Cardeñosa De Avila,15.6623378339031,19.110098485048212,Complejo Asistencial De Avila
5256,Villaflor,Ávila,981.3378,-4.874116,40.7584,Aeropuerto de Salamanca ,57.16464191879221,San Pedro Del Arroyo,5.051028332219582,19.319404069907208,Clínica Santa Teresa
5257,Villafranca de la Sierra,Ávila,1105.417,-5.230729,40.49773,Aeropuerto de Salamanca ,55.31584653927363,Narros Del Castillo,43.63630259671344,48.59762149566757,Hospital Provincial De Ávila
5258,Villanueva de Gómez,Ávila,888.3561,-4.715201,40.88379,Aeropuerto de Salamanca ,66.77582487240171,San Pedro Del Arroyo,15.88624757797448,24.28506297277816,Complejo Asistencial De Avila
5259,Villanueva del Aceral,Ávila,846.7498,-4.852352,41.04132,Aeropuerto de Salamanca ,55.65796920557132,Arevalo,12.660144619035943,28.658322180130604,Hospital Medina Del Campo
5260,Villanueva del Campillo,Ávila,1446.368,-5.179864,40.57825,Aeropuerto de Salamanca ,49.55183970106094,Narros Del Castillo,33.77205698037138,41.995271626202225,Hospital Provincial De Ávila
5261,Villar de Corneja,Ávila,998.0105,-5.43251,40.47478,Aeropuerto de Salamanca ,53.190616480036205,Peñaranda De Bracamonte,50.738282831342794,56.51544483614078,Hospital Los Montalvos
5262,Villarejo del Valle,Ávila,830.5555,-4.997665,40.28594,Aeropuerto de Salamanca ,85.313037853404,Talavera De La Reina,37.9304557898889,38.879540084304416,"Clínica Marazuela, S.A."
5263,Villatoro,Ávila,1195.601,-5.111281,40.55616,Aeropuerto de Salamanca ,54.90150841302601,San Pedro Del Arroyo,34.17178271949907,36.933404147051064,Hospital Provincial De Ávila
5264,Viñegra de Moraña,Ávila,907.2875,-4.922153,40.84931,Aeropuerto de Salamanca ,50.21951924948839,Crespos,4.500553788177157,29.01834757288606,Clínica Santa Teresa
5265,Vita,Ávila,991.2439,-5.005141,40.81179,Aeropuerto de Salamanca ,44.70674427203646,Crespos,7.191023866954583,31.820665674034398,Clínica Santa Teresa
5266,Zapardiel de la Cañada,Ávila,1143.392,-5.340081,40.60593,Aeropuerto de Salamanca ,40.686476677263954,Peñaranda De Bracamonte,34.34540207044467,48.70104201714029,Complejo Asistencial Universitario De Salamanca
5267,Zapardiel de la Ribera,Ávila,1356.206,-5.328642,40.35575,Aeropuerto de Salamanca ,67.69855287489248,Oropesa De Toledo,49.69739107802829,55.579605032542304,Hospital Campo Arañuelo
5901,San Juan de Gredos,Ávila,1530.967,-5.237109,40.36386,Aeropuerto de Salamanca ,68.94209527751862,Oropesa De Toledo,49.283208333834054,56.02374529582342,Hospital Provincial De Ávila
5902,Santa María del Cubillo,Ávila,1212.193,-4.472222,40.7425,Aeropuerto de Madrid - Cuatro vientos,71.35850763262398,Guimorcondo,15.92018118075685,17.201095713338095,Complejo Asistencial De Avila
5903,Diego del Carpio,Ávila,1018.423,-5.340833,40.6625,Aeropuerto de Salamanca ,34.8115726880108,Peñaranda De Bracamonte,28.51070414081162,43.671557590663525,Complejo Asistencial Universitario De Salamanca
5904,Santiago del Tormes,Ávila,1539.357,-5.366667,40.36666,Aeropuerto de Salamanca ,65.87845458339804,Oropesa De Toledo,51.74191351940133,55.66390494648514,Hospital Campo Arañuelo
5905,Villanueva de Ávila,Ávila,1060.641,-4.821985,40.37959,Aeropuerto de Salamanca ,85.66552299579776,Avila,32.99121083883531,31.951460435324716,Hospital Provincial De Ávila
6001,Acedera,Badajoz,308.0381,-5.572279,39.0766,Aeropuerto de Badajoz,110.17550829561613,Villanueva De La Serena,22.802020397998547,25.382103409523875,Hospital Don Benito-Villanueva De La Serena
6002,Aceuchal,Badajoz,307.0,-6.487179,38.64706,Aeropuerto de Badajoz,39.60660389565071,Almendralejo,8.677260330290737,9.65875082371637,Hospital Tierra De Barros
6003,Ahillones,Badajoz,579.7605,-5.861972,38.26235,Aeropuerto de Sevilla,93.57883580720708,Fuente Del Arco,11.47358426765351,13.37332611803685,Complejo Hospitalario Llerena-Zafra
6004,Alange,Badajoz,322.5832,-6.243493,38.78708,Aeropuerto de Badajoz,51.432443113321085,Guareña,15.726821477105128,17.160600413061143,Complejo Hospitalario Del Área De Salud De Mérida
6005,"Albuera, La",Badajoz,249.9245,-6.822261,38.71612,Aeropuerto de Badajoz,19.285743144966425,Badajoz,23.815192524100368,20.794173663387014,Hospital Perpetuo Socorro
6006,Alburquerque,Badajoz,442.164,-7.001317,39.21936,Aeropuerto de Badajoz,39.76812941437603,San Vicente De Alcantara,20.58845898990006,36.53719931263839,Clínica Extremeña De Salud
6007,Alconchel,Badajoz,284.3204,-7.070871,38.51668,Aeropuerto de Badajoz,46.77606476548469,Badajoz,42.227513186381024,39.37485357883326,Hospital Perpetuo Socorro
6008,Alconera,Badajoz,518.1642,-6.476881,38.39647,Aeropuerto de Badajoz,62.43220953124898,Zafra,6.535161629381373,6.1045244773969305,Hospital De Zafra
6009,Aljucén,Badajoz,249.3199,-6.33166,39.04591,Aeropuerto de Badajoz,45.821069952012074,Aljucen,13.83421700794831,14.999631738001465,Complejo Hospitalario Del Área De Salud De Mérida
6010,Almendral,Badajoz,329.3619,-6.822295,38.61327,Aeropuerto de Badajoz,30.702943485501763,Badajoz,33.76428097813061,30.56871372500157,Hospital Perpetuo Socorro
6011,Almendralejo,Badajoz,336.7314,-6.405679,38.68982,Aeropuerto de Badajoz,42.377656657185724,Almendralejo,0.7684658178024898,4.537638365032837,Hospital Tierra De Barros
6012,Arroyo de San Serván,Badajoz,225.0338,-6.455208,38.85286,Aeropuerto de Badajoz,32.01931585716665,Garrovilla-Las Vegas,7.192619410892186,10.331351859801375,Hospital De Mérida
6013,Atalaya,Badajoz,503.989,-6.472773,38.3359,Aeropuerto de Badajoz,68.56963254850838,Zafra,10.465581349021416,11.227291583247215,Hospital Parque Via De La Plata
6014,Azuaga,Badajoz,588.9749,-5.677916,38.25962,Aeropuerto de Córdoba,86.30730336786787,Guadalcanal,21.776932563166447,29.375168779944374,Complejo Hospitalario Llerena-Zafra
6015,Badajoz,Badajoz,192.0375,-6.970284,38.8786,Aeropuerto de Badajoz,13.002585618941524,Badajoz,1.663833003457522,1.7688298398098585,Hospital Perpetuo Socorro
6016,Barcarrota,Badajoz,488.5576,-6.849041,38.51441,Aeropuerto de Badajoz,41.74765099261949,Zafra Feria,39.59762875977066,38.42214579766231,Hospital De Zafra
6017,Baterno,Badajoz,561.4879,-4.911456,38.95633,Aeropuerto de Córdoba,123.6162189060746,Guadalmez-Los Pedroches,28.58395481584328,28.296300469519988,Hospital Siberia-Serena
6018,Benquerencia de la Serena,Badajoz,668.4374,-5.49442,38.69917,Aeropuerto de Córdoba,110.56043588883612,Castuera,5.7243866021920065,41.16523247318467,Complejo H. Don Benito-Vva De La Serena
6019,Berlanga,Badajoz,567.5744,-5.829181,38.28272,Aeropuerto de Sevilla,95.979085512389,Fuente Del Arco,14.627715885966763,16.65441367161665,Complejo Hospitalario Llerena-Zafra
6020,Bienvenida,Badajoz,610.3852,-6.21055,38.29828,Aeropuerto de Badajoz,84.50841514288375,Llerena,18.80531987522844,18.30992652690351,Hospital General De Llerena
6021,Bodonal de la Sierra,Badajoz,611.0769,-6.560087,38.1479,Aeropuerto de Badajoz,85.44866268763465,Fregenal De La Sierra,7.160419179167168,33.3709825616028,Hospital Parque Via De La Plata
6022,Burguillos del Cerro,Badajoz,404.4514,-6.589302,38.37848,Aeropuerto de Badajoz,60.2475836972535,Zafra Feria,16.471141798855182,15.717766959047278,Hospital De Zafra
6023,Cabeza del Buey,Badajoz,536.211,-5.219465,38.72123,Aeropuerto de Córdoba,102.69770570036631,Cabeza Del Buey,0.7154809457094836,34.40305426577724,Hospital Siberia-Serena
6024,Cabeza la Vaca,Badajoz,759.3353,-6.422567,38.08687,Aeropuerto de Sevilla,87.26125643765393,Cumbres Mayores,18.67234783928256,37.51500460559382,Hospital Parque Via De La Plata
6025,Calamonte,Badajoz,225.6309,-6.385029,38.88998,Aeropuerto de Badajoz,37.83547857139379,Calamonte,0.3428189868030362,3.0962155285572512,Hospital De Mérida
6026,Calera de León,Badajoz,698.5616,-6.336793,38.10712,Aeropuerto de Sevilla,85.505319989979,Cumbres Mayores,26.50202550766435,32.0936252461088,Hospital General De Llerena
6027,Calzadilla de los Barros,Badajoz,560.012,-6.316763,38.30002,Aeropuerto de Badajoz,78.85142664406689,Zafra,14.82103906984787,16.1212838400641,Hospital Parque Via De La Plata
6028,Campanario,Badajoz,399.8418,-5.617795,38.86335,Aeropuerto de Badajoz,104.46124651289448,Campanario,2.331002315555358,21.287045182136286,Complejo H. Don Benito-Vva De La Serena
6029,Campillo de Llerena,Badajoz,499.8665,-5.831132,38.50023,Aeropuerto de Badajoz,96.37527034458132,Llerena,33.066623449635465,32.61601654479123,Complejo Hospitalario Llerena-Zafra
6030,Capilla,Badajoz,494.1088,-5.08428,38.82045,Aeropuerto de Córdoba,110.3713793815662,Cabeza Del Buey,16.398965272214614,26.326825488389805,Hospital Siberia-Serena
6031,Carmonita,Badajoz,380.518,-6.338521,39.15389,Aeropuerto de Badajoz,51.048070607453106,Aljucen,24.87948385385844,26.857193464471163,Complejo Hospitalario Del Área De Salud De Mérida
6032,"Carrascalejo, El",Badajoz,298.9797,-6.337111,39.02259,Aeropuerto de Badajoz,44.46669429689761,Merida,11.247219549410136,12.368788681636563,Complejo Hospitalario Del Área De Salud De Mérida
6033,Casas de Don Pedro,Badajoz,386.5399,-5.328635,39.10563,Aeropuerto de Badajoz,131.4916484453186,Campanario,38.97125463609409,12.284422640035263,Hospital Siberia-Serena
6034,Casas de Reina,Badajoz,633.2156,-5.969779,38.20173,Aeropuerto de Sevilla,87.02020124417031,Llerena,5.315373523136621,5.961215438724427,Hospital General De Llerena
6035,Castilblanco,Badajoz,503.2614,-5.091,39.28229,Aeropuerto de Badajoz,155.90077956543178,Cabeza Del Buey,63.10907560356527,30.152083428724406,Hospital Siberia-Serena
6036,Castuera,Badajoz,507.8511,-5.545517,38.72257,Aeropuerto de Badajoz,112.34601263184366,Castuera,1.415208596664567,36.22189389116086,Complejo H. Don Benito-Vva De La Serena
6037,"Codosera, La",Badajoz,317.7365,-7.169003,39.20667,Aeropuerto de Badajoz,46.30389093613833,San Vicente De Alcantara,19.924574589070215,38.090234831387356,Clínica Extremeña De Salud
6038,Cordobilla de Lácara,Badajoz,304.6748,-6.436437,39.14813,Aeropuerto de Badajoz,43.95515367868069,Aljucen,23.634152685788923,26.93715567364492,Hospital De Mérida
6039,"Coronada, La",Badajoz,361.9379,-5.669852,38.9172,Aeropuerto de Badajoz,99.91104549293996,Campanario,7.498916490529267,14.57823730778576,Complejo H. Don Benito-Vva De La Serena
6040,Corte de Peleas,Badajoz,242.0632,-6.67092,38.72504,Aeropuerto de Badajoz,22.47061754414028,Montijo-El Molino,21.46704716328725,26.720243001989918,Hospital Tierra De Barros
6041,Cristina,Badajoz,292.6012,-6.100307,38.83703,Aeropuerto de Badajoz,62.83530741464175,Guareña,7.088914481608005,23.965766447533557,Complejo Hospitalario Del Área De Salud De Mérida
6042,Cheles,Badajoz,196.9729,-7.281178,38.51247,Aeropuerto de Badajoz,57.93584559613436,Badajoz,49.40143070524412,47.104930953214485,Complejo Hospitalario Universitario De Badajoz
6043,Don Álvaro,Badajoz,261.4249,-6.275146,38.84887,Aeropuerto de Badajoz,47.60042707184262,Merida,9.976368070533235,10.14416688456918,Complejo Hospitalario Del Área De Salud De Mérida
6044,Don Benito,Badajoz,286.0323,-5.861752,38.9543,Aeropuerto de Badajoz,83.50447053134174,Don Benito,1.4107678970178448,1.101654414462399,Hospital Parque Vegas Altas
6045,Entrín Bajo,Badajoz,243.4635,-6.713396,38.71845,Aeropuerto de Badajoz,21.203356720083328,Guadiana,22.696710265680764,27.539836579071892,Hospital Perpetuo Socorro
6046,Esparragalejo,Badajoz,221.896,-6.439241,38.94225,Aeropuerto de Badajoz,33.62695644163815,Aljucen,2.7950147135300223,7.361719766856466,Hospital De Mérida
6047,Esparragosa de la Serena,Badajoz,454.5637,-5.607008,38.6495,Aeropuerto de Badajoz,108.83444431298764,Castuera,11.05626348584424,39.7327218301373,Complejo H. Don Benito-Vva De La Serena
6048,Esparragosa de Lares,Badajoz,471.0262,-5.270102,38.97508,Aeropuerto de Córdoba,130.8949374452728,Cabeza Del Buey,28.1437110768111,7.406139425093547,Hospital Siberia-Serena
6049,Feria,Badajoz,558.8891,-6.564341,38.51197,Aeropuerto de Badajoz,47.52435225723668,Zafra Feria,16.61271855865936,15.375961070977642,Hospital De Zafra
6050,Fregenal de la Sierra,Badajoz,563.0306,-6.651353,38.16476,Aeropuerto de Badajoz,81.83909852235814,Fregenal De La Sierra,1.2282456701135256,35.672444444753495,Hospital De Zafra
6051,Fuenlabrada de los Montes,Badajoz,544.9579,-4.935597,39.13128,Aeropuerto de Córdoba,143.11915431577034,Almadenejos-Almaden,46.8830558695506,27.296607313605225,Hospital Siberia-Serena
6052,Fuente de Cantos,Badajoz,583.8423,-6.309231,38.24661,Aeropuerto de Badajoz,84.1938397883569,Zafra,20.37927064457473,21.692097308775693,Hospital Parque Via De La Plata
6053,Fuente del Arco,Badajoz,698.8098,-5.896564,38.15202,Aeropuerto de Sevilla,81.27673955334227,Fuente Del Arco,1.3269961509233887,14.375509238261612,Hospital General De Llerena
6054,Fuente del Maestre,Badajoz,445.575,-6.449848,38.52863,Aeropuerto de Badajoz,51.485191031113466,Villafranca De Los Barros,9.408672816321628,11.169673325111184,Hospital De Zafra
6055,Fuentes de León,Badajoz,759.8053,-6.538614,38.06809,Aeropuerto de Sevilla,91.4326331103734,Cumbres Mayores,8.279212234524685,41.125194452494654,Hospital Parque Via De La Plata
6056,Garbayuela,Badajoz,487.4009,-5.000564,39.04953,Aeropuerto de Córdoba,134.5044860634019,Guadalmez-Los Pedroches,39.37289495191261,19.426426983354858,Hospital Siberia-Serena
6057,Garlitos,Badajoz,538.7179,-5.04805,38.87967,Aeropuerto de Córdoba,116.31295039036505,Guadalmez-Los Pedroches,22.52204897397009,22.681995552312543,Hospital Siberia-Serena
6058,"Garrovilla, La",Badajoz,207.8057,-6.475953,38.92122,Aeropuerto de Badajoz,30.1422424246046,Garrovilla-Las Vegas,0.6579311255683448,9.800720424896605,Hospital De Mérida
6059,Granja de Torrehermosa,Badajoz,590.6907,-5.597606,38.31067,Aeropuerto de Córdoba,83.80053413723331,Guadalcanal,30.388602197835663,28.583633268061966,Hospital De Alta Resolución Valle Del Guadiato
6060,Guareña,Badajoz,285.5005,-6.104637,38.86047,Aeropuerto de Badajoz,62.260610346411816,Guareña,4.554725466123694,22.817419274019617,Complejo Hospitalario Del Área De Salud De Mérida
6061,"Haba, La",Badajoz,311.9093,-5.801109,38.91763,Aeropuerto de Badajoz,88.53282109227506,Villanueva De La Serena,5.693341508133652,5.542034244493234,Complejo H. Don Benito-Vva De La Serena
6062,Helechosa de los Montes,Badajoz,441.6037,-4.909214,39.31137,Aeropuerto de Madrid - Cuatro vientos,151.9494555231095,Almadenejos-Almaden,65.23301369375889,41.311663199477564,Hospital Siberia-Serena
6063,Herrera del Duque,Badajoz,459.3652,-5.051313,39.16891,Aeropuerto de Córdoba,148.16374852053917,Cabeza Del Buey,51.70641766662648,21.363509898395016,Hospital Siberia-Serena
6064,Higuera de la Serena,Badajoz,476.8962,-5.741075,38.64634,Aeropuerto de Badajoz,97.67922498017128,Castuera,19.93632376507895,35.95893150825405,Complejo H. Don Benito-Vva De La Serena
6065,Higuera de Llerena,Badajoz,517.9836,-5.999552,38.37675,Aeropuerto de Badajoz,91.4405965111004,Llerena,15.463821277739877,14.826157116886652,Complejo Hospitalario Llerena-Zafra
6066,Higuera de Vargas,Badajoz,361.537,-6.973897,38.44587,Aeropuerto de Badajoz,51.047249995982,Fregenal De La Sierra,42.63052680606981,46.270855326661795,Hospital Perpetuo Socorro
6067,Higuera la Real,Badajoz,623.5339,-6.689744,38.14108,Aeropuerto de Badajoz,83.9035714570429,Fregenal De La Sierra,5.424628080022245,39.75833390569528,Hospital De Zafra
6068,Hinojosa del Valle,Badajoz,441.5001,-6.184557,38.48338,Aeropuerto de Badajoz,71.4385349500526,Los Santos De Maimona,15.900384154416754,20.83650036018287,Hospital Parque Via De La Plata
6069,Hornachos,Badajoz,484.8826,-6.069669,38.55511,Aeropuerto de Badajoz,75.17466693683399,Villafranca De Los Barros,24.635575607577795,28.992262175141832,Hospital Tierra De Barros
6070,Jerez de los Caballeros,Badajoz,486.1686,-6.771007,38.31935,Aeropuerto de Badajoz,63.479719471409226,Fregenal De La Sierra,20.475597408250845,32.90332875246643,Hospital De Zafra
6071,"Lapa, La",Badajoz,467.7335,-6.522162,38.45348,Aeropuerto de Badajoz,54.98505397520343,Zafra Feria,10.312248308148904,9.11869242157303,Hospital De Zafra
6072,Lobón,Badajoz,242.9643,-6.625467,38.84752,Aeropuerto de Badajoz,17.618135428632403,Montijo-El Molino,7.4038583495067165,23.83742835428161,Hospital De Mérida
6073,Llera,Badajoz,488.1218,-6.057196,38.44814,Aeropuerto de Badajoz,82.6086990761315,Llerena,23.72537177362335,23.03264802375003,Complejo Hospitalario Llerena-Zafra
6074,Llerena,Badajoz,644.6722,-6.015329,38.23769,Aeropuerto de Sevilla,91.3654199717067,Llerena,0.4770086261311228,0.60467359095661,Hospital General De Llerena
6075,Magacela,Badajoz,473.8124,-5.73411,38.89587,Aeropuerto de Badajoz,94.30747655885462,Campanario,9.321377660817884,11.007960395243249,Complejo H. Don Benito-Vva De La Serena
6076,Maguilla,Badajoz,527.6955,-5.837015,38.36658,Aeropuerto de Badajoz,103.52435775388024,Llerena,20.817505571035937,20.567414715143457,Complejo Hospitalario Llerena-Zafra
6077,Malcocinado,Badajoz,625.1129,-5.693144,38.12186,Aeropuerto de Sevilla,80.0039681995721,Guadalcanal,10.290553108672794,29.532355890373672,Hospital De Alta Resolución Sierra Norte
6078,Malpartida de la Serena,Badajoz,483.3142,-5.640807,38.67442,Aeropuerto de Badajoz,105.30955230089153,Castuera,10.926490681899486,35.914352695030715,Complejo H. Don Benito-Vva De La Serena
6079,Manchita,Badajoz,335.4408,-6.022654,38.81499,Aeropuerto de Badajoz,69.80786872440899,Valdetorres,11.6491604299999,21.88630913406235,Hospital Parque Vegas Altas
6080,Medellín,Badajoz,250.0114,-5.957706,38.96302,Aeropuerto de Badajoz,75.31099782573622,Don Benito,8.234001561001257,8.770779183136488,Hospital Parque Vegas Altas
6081,Medina de las Torres,Badajoz,526.7921,-6.411753,38.34339,Aeropuerto de Badajoz,70.36213103234196,Zafra,7.840696100962929,9.028288670373378,Hospital Parque Via De La Plata
6082,Mengabril,Badajoz,253.0,-5.933055,38.93616,Aeropuerto de Badajoz,77.19515327284299,Don Benito,6.982615822186645,7.289291281422233,Hospital Parque Vegas Altas
6083,Mérida,Badajoz,227.433,-6.345606,38.91586,Aeropuerto de Badajoz,41.34931719601942,Merida,0.6517118542404823,1.224470100006407,Complejo Hospitalario Del Área De Salud De Mérida
6084,Mirandilla,Badajoz,294.3425,-6.289864,39.0017,Aeropuerto de Badajoz,47.700503878277495,Merida,10.037917104047793,11.577046601421593,Complejo Hospitalario Del Área De Salud De Mérida
6085,Monesterio,Badajoz,754.8566,-6.274293,38.08678,Aeropuerto de Sevilla,81.09971016386484,Llerena,28.592324349397146,28.687602131620768,Hospital General De Llerena
6086,Montemolín,Badajoz,617.7222,-6.214543,38.15512,Aeropuerto de Sevilla,86.23391527555262,Llerena,20.13424554453402,20.131942096172374,Hospital General De Llerena
6087,Monterrubio de la Serena,Badajoz,553.7913,-5.443485,38.5892,Aeropuerto de Córdoba,97.84485709967568,Almorchon,17.88169221105829,34.61261945643838,Hospital De Alta Resolución Valle Del Guadiato
6088,Montijo,Badajoz,203.0528,-6.617333,38.90995,Aeropuerto de Badajoz,17.818565198648713,Montijo-El Molino,0.4536981685624461,22.014735604797572,Hospital De Mérida
6089,"Morera, La",Badajoz,426.6002,-6.654481,38.54596,Aeropuerto de Badajoz,40.83305276655824,Zafra Feria,25.242640907528877,24.00405742395602,Hospital De Zafra
6090,"Nava de Santiago, La",Badajoz,265.6057,-6.50497,39.06277,Aeropuerto de Badajoz,33.45266708432835,Aljucen,16.356047417239655,20.722244801409744,Hospital De Mérida
6091,Navalvillar de Pela,Badajoz,349.6248,-5.469171,39.09064,Aeropuerto de Badajoz,119.23166589683716,Campanario,30.274013207182477,22.25002606372415,Hospital Siberia-Serena
6092,Nogales,Badajoz,372.3395,-6.749022,38.58658,Aeropuerto de Badajoz,34.24420752369315,Almendralejo,32.29917258211309,33.31504703599438,Hospital Tierra De Barros
6093,Oliva de la Frontera,Badajoz,376.0301,-6.91992,38.27606,Aeropuerto de Badajoz,68.67641179118682,Fregenal De La Sierra,27.47357708528131,46.78226530993858,Hospital De Zafra
6094,Oliva de Mérida,Badajoz,322.3082,-6.126723,38.79173,Aeropuerto de Badajoz,61.26357839600346,Guareña,11.669141581822876,24.21735597398468,Complejo Hospitalario Del Área De Salud De Mérida
6095,Olivenza,Badajoz,258.1104,-7.101516,38.68164,Aeropuerto de Badajoz,33.58207959731576,Badajoz,25.424894031262692,23.0650651220999,Hospital Perpetuo Socorro
6096,Orellana de la Sierra,Badajoz,398.1514,-5.497543,39.03048,Aeropuerto de Badajoz,115.77744287271648,Campanario,23.28281364686046,23.71179655881099,Hospital Siberia-Serena
6097,Orellana la Vieja,Badajoz,359.3995,-5.534274,39.00505,Aeropuerto de Badajoz,112.28705492354804,Campanario,19.229611718478942,25.788021841459067,Hospital Don Benito-Villanueva De La Serena
6098,Palomas,Badajoz,322.4935,-6.134156,38.69216,Aeropuerto de Badajoz,63.59041530634575,Guareña,22.72535648968879,21.496455808974503,Hospital Tierra De Barros
6099,"Parra, La",Badajoz,521.9587,-6.6244,38.5215,Aeropuerto de Badajoz,44.32592135169955,Zafra Feria,21.59413856913693,20.357114570903875,Hospital De Zafra
6100,Peñalsordo,Badajoz,431.0298,-5.114106,38.81918,Aeropuerto de Córdoba,110.7534561671758,Cabeza Del Buey,14.434108659618456,25.37453853847738,Hospital Siberia-Serena
6101,Peraleda del Zaucejo,Badajoz,542.9088,-5.565681,38.47416,Aeropuerto de Córdoba,94.14081287753382,Castuera,29.027644419443355,31.65050979464927,Hospital De Alta Resolución Valle Del Guadiato
6102,Puebla de Alcocer,Badajoz,534.4778,-5.257938,38.98521,Aeropuerto de Córdoba,131.6799032870588,Cabeza Del Buey,29.14247414240837,5.896031966038292,Hospital Siberia-Serena
6103,Puebla de la Calzada,Badajoz,191.7965,-6.624558,38.89429,Aeropuerto de Badajoz,17.06048045429485,Montijo-El Molino,2.252774554009398,22.729971283525597,Hospital De Mérida
6104,Puebla de la Reina,Badajoz,375.599,-6.103811,38.66394,Aeropuerto de Badajoz,67.1879812315224,Villafranca De Los Barros,24.276305333197307,23.77656212852429,Hospital Tierra De Barros
6105,Puebla del Maestre,Badajoz,554.0134,-6.07957,38.08456,Aeropuerto de Sevilla,75.49191075183889,Fuente Del Arco,17.982907198054974,18.50963461558376,Hospital General De Llerena
6106,Puebla del Prior,Badajoz,381.7524,-6.197352,38.5709,Aeropuerto de Badajoz,64.77241112533376,Villafranca De Los Barros,13.50184359946081,18.249284357169735,Hospital Tierra De Barros
6107,Puebla de Obando,Badajoz,380.0834,-6.628193,39.17762,Aeropuerto de Badajoz,36.0513428722168,Guadiana,28.868962855642533,37.32166019194468,Hospital De Mérida
6108,Puebla de Sancho Pérez,Badajoz,522.9659,-6.399928,38.39765,Aeropuerto de Badajoz,65.80170059110428,Zafra,1.8603009032235904,3.165361857956588,Hospital Parque Via De La Plata
6109,Quintana de la Serena,Badajoz,409.9685,-5.672316,38.74163,Aeropuerto de Badajoz,101.1212448919959,Castuera,11.373169055654014,28.033455999935537,Complejo H. Don Benito-Vva De La Serena
6110,Reina,Badajoz,717.8853,-5.949533,38.18746,Aeropuerto de Sevilla,85.32822772965928,Fuente Del Arco,5.048094822299507,8.32107020822103,Hospital General De Llerena
6111,Rena,Badajoz,261.9456,-5.808552,39.05318,Aeropuerto de Badajoz,89.60367903752102,Villanueva De La Serena,9.428497343540483,10.062357021990659,Hospital Don Benito-Villanueva De La Serena
6112,Retamal de Llerena,Badajoz,464.8723,-5.838177,38.57788,Aeropuerto de Badajoz,92.2160597169372,Castuera,31.140506450381764,40.12196969587205,Complejo Hospitalario Llerena-Zafra
