0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3437419151599364,-0.3971185617527025,0.9269172697655172,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4505533747087314,-0.3971185617527025,-0.35140959695844826,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.886597603853251,1.1040133975362283,0.8954577926055548,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4953426139133008,0.7598047954062824,0.9495845709581396,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31242126160803413,-0.3971185617527025,-0.5513624457250097,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179182574051534,0.40603484321717137,1.0500977932517137,-1.0536488975722926,2.5981316589944976,0.30314810211191906
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405235743733221,-0.3971185617527025,-0.5512295210445198,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37747184975429277,-0.3971185617527025,-0.35140959695844826,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6111721108723329,-0.3971185617527025,-0.3928178802803632,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7330583434354307,0.9032250462937601,0.03186769881671491,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6778288863802275,-0.3971185617527025,-0.7144073969134024,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4545688431128215,-0.3971185617527025,-0.6987125975370532,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09397978042553609,-0.3971185617527025,0.3924938980270952,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08430701671606158,-0.3971185617527025,-0.5287928474262628,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10040452987208015,-0.3971185617527025,0.642970786967989,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1791077105922449,-0.3971185617527025,0.3350583600776915,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8303810461959905,0.34866674286218036,0.7623056764338664,1.8615257035829234,1.4243220497898172,2.1108090072978074
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.521225618620716,-0.3971185617527025,-0.542199686109213,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3927306296898349,-0.3971185617527025,0.7180614642514377,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4608095856381265,1.4577833497253394,0.464025011586159,0.5658925475139385,2.5981316589944976,1.594334462958982
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5188163375782621,-0.3971185617527025,0.5953515422171853,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7105717203725266,1.7255011513819642,1.204770649223219,-1.0536488975722926,3.771941268199178,0.8196226464507442
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2361273619303234,-0.3971185617527025,-0.5626964019098197,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5384129379143117,5.980301927710463,3.3129442304190304,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1285128087007104,-0.3971185617527025,0.5031252472660293,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.365093070239203,1.8689214022694418,1.086290652845887,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6753839657981151,0.6355072446371353,-0.2510442780707614,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974245318061361,1.4099765994295135,0.7473122814204622,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6710717626308638,1.4673446997845048,2.0789222219728183,0.5658925475139385,-0.33639236401720335,0.30314810211191906
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4473409999854594,-0.3971185617527025,-0.5129013452761519,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06667459527772383,-0.3971185617527025,-0.1681077689480374,-0.08192403052055394,1.4243220497898172,0.5613853742813316
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7243726803280136,0.19568514191553774,0.5758487243658215,0.5658925475139385,0.2505124405851369,0.5613853742813316
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6288045323106707,0.7598047954062824,-0.19570090772087367,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2449613924193215,-0.3971185617527025,-0.12470780495735315,-0.08192403052055394,1.4243220497898172,0.5613853742813316
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4527786488299463,0.8267342458204386,0.835551029028011,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5228318059823521,-0.3971185617527025,-0.28895655248182045,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624640696525,1.8211146519736159,2.134942397707577,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.571488146209431,3.4752282122091893,2.6054318732451303,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09237359306390007,-0.3971185617527025,-0.44339001160415537,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2835098890985859,-0.3971185617527025,-0.5761576608656455,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7584606064584456,6.582666981437868,2.926896529586795,1.213709125548431,2.5981316589944976,2.1108090072978074
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6882334646912033,0.731120745228787,1.1402919755997716,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982276254869541,1.027522597062907,-0.14980494091715119,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709817872917742,1.1613814978912194,1.1966787196518531,-1.0536488975722926,2.5981316589944976,0.30314810211191906
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764527364368914,1.190065548068715,-0.06818825396420464,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17184422792522439,0.731120745228787,1.0972459297948787,-1.0536488975722926,2.5981316589944976,0.30314810211191906
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1538794321840666,2.251375404636048,1.5882171285860536,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.322380737774268,3.8481208645166305,2.3277223847831157,-0.40583231953780013,-0.33639236401720335,-0.47156371439631867
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3204521984162142,-0.3971185617527025,0.154257726601536,-0.7297406085550464,1.4243220497898172,0.0449108299425065
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08350392303524357,-0.3971185617527025,-0.583300335456424,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.49873899555781187,-0.3971185617527025,-0.5795301435365202,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6569128111393009,-0.3971185617527025,0.1072939054198811,-0.08192403052055394,0.2505124405851369,0.0449108299425065
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6615830058426282,1.123136097654559,0.6056694465949326,-0.7297406085550464,1.4243220497898172,0.0449108299425065
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6320525465736011,-0.3971185617527025,-0.04596674471342863,-0.08192403052055394,1.4243220497898172,0.5613853742813316
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2224747693564173,-0.3971185617527025,-0.14661811019411036,-0.08192403052055394,1.4243220497898172,0.5613853742813316
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5428735084631439,1.5820809004944867,0.7399652770140136,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44493171894300537,-0.3971185617527025,0.9070714284696701,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.040172503810729586,-0.3971185617527025,-0.05257582974798079,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32607385418194024,-0.3971185617527025,0.6753748280188813,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.886955595389327,4.842501270669808,4.008774688077477,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2570077976315916,-0.3971185617527025,-0.43906111922714924,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977705181321762,3.3031239111442163,1.2426070978714188,-0.7297406085550464,1.4243220497898172,0.0449108299425065
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20718034988121672,1.878482752328607,1.33898476545639,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9633978624486184,2.901547208659279,1.7700296638916615,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14293285541577613,-0.3971185617527025,-0.3883658914376602,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5180132438974441,-0.3971185617527025,0.14270387651785854,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898396520528393,-0.3971185617527025,-0.5761576608656455,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42240945634044275,0.05226489102806019,0.03465921614511251,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4002808248136143,4.517415368658192,2.530911763805441,1.8615257035829234,0.2505124405851369,1.594334462958982
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6333263596324175,1.19962689812788,1.174682928791953,-1.0536488975722926,2.5981316589944976,0.30314810211191906
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6512911553735748,0.377350793039676,0.7593508225785912,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3859735059404708,3.2744398609667207,1.9841116658864135,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4360976884540073,-0.3971185617527025,0.121052874899526,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.16465202433752074,-0.3971185617527025,-0.032076227163863,-0.40583231953780013,1.4243220497898172,0.30314810211191906
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7033438772451646,1.9645349028610934,1.4065047738363707,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37261764812972625,0.912786396352925,-0.3129148324750097,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7561996927975723,1.6681330510269732,1.5705072378144826,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8022727673673603,1.3239244488970272,0.6580190345647431,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.16304583697588473,-0.3971185617527025,0.0696602466605301,-0.40583231953780013,1.4243220497898172,0.30314810211191906
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2537954229083196,-0.3971185617527025,0.17579316281910404,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.235288628709847,0.27217594238885906,0.6769727483362756,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9516481919995097,0.5972618444004747,0.4415470609442813,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.352898297645352,5.492673074693038,3.464785393486321,1.213709125548431,1.4243220497898172,1.594334462958982
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10361690459535218,-0.3971185617527025,-0.47555466217790815,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4200358148376471,-0.3971185617527025,-0.5771876633855927,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.46500906096345557,-0.3971185617527025,0.12068961531736196,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5951102372559728,-0.3971185617527025,-0.5766578926702601,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35976814923663814,0.559016444163814,-0.4220050177595641,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.403973941221287,-0.3971185617527025,0.9170838898286761,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47300435823197723,0.033142190909729925,-0.45372265433083087,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14855451118150217,0.18612379185637254,1.0423605611010645,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5179776043577856,0.14787839161971192,0.7360150068380333,-0.40583231953780013,-0.33639236401720335,-0.47156371439631867
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5364843985562582,-0.3971185617527025,0.7843638087582329,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3959430044131069,-0.3971185617527025,-0.7135867538087567,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.060214206291521355,-0.3971185617527025,-0.7132005688183352,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21119581828530676,-0.3971185617527025,0.12849565194582668,-0.08192403052055394,0.2505124405851369,0.0449108299425065
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5211899790810577,-0.3971185617527025,0.13462030452829268,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5918978625327007,-0.3971185617527025,0.7639288811400855,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.27066039020549776,-0.3971185617527025,0.10254281376140567,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.621428321801728,1.0466452971812374,1.2372227830004032,1.213709125548431,-0.33639236401720335,0.8196226464507442
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4882631381675194,0.27217594238885906,1.1626003763749595,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5196194312590801,-0.3971185617527025,0.05060732770713932,-0.40583231953780013,1.4243220497898172,0.30314810211191906
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5501369911301643,-0.3971185617527025,0.06465614804063143,-0.40583231953780013,1.4243220497898172,0.30314810211191906
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5372874922370763,-0.3971185617527025,-0.6908139076548382,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29234391958758393,-0.3971185617527025,0.7904101280354926,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838906331374945,0.3677894429805107,0.8199464966592048,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.48910187138799577,-0.3971185617527025,0.1108220437929527,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.615990672957241,-0.3971185617527025,0.15850628838241737,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.18794174108124298,-0.3971185617527025,0.18712630419439888,-0.7297406085550464,1.4243220497898172,0.0449108299425065
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11967877821171233,-0.3971185617527025,0.9226232307850344,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5276503680672602,-0.3971185617527025,-0.45733014644754505,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2867222638218579,-0.3971185617527025,-0.6225326711523845,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.768542832773004,0.4920869937496579,0.38343482624956615,-0.7297406085550464,1.4243220497898172,0.0449108299425065
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36779908604481826,0.4251575433355018,0.9336650429034917,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4601904988785475,-0.3971185617527025,0.10018424789194692,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.298768669034128,-0.3971185617527025,0.058552785977469456,-0.7297406085550464,1.4243220497898172,0.0449108299425065
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.370566358623348,4.69908101978233,2.1160453805499753,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
