cmun,municipality,transf_cat__koppen_climate_Bsh,transf_cat__koppen_climate_Cfa,transf_cat__koppen_climate_Cfb,transf_cat__koppen_climate_Csa,transf_cat__koppen_climate_Csb,scaled__connectivity_score,scaled__economy_score,scaled__economy_score_area,scaled__hospital_distance_score,scaled__school_distance_score,scaled__hospital_score_area,scaled__school_score_area,scaled__train_distance_score,scaled__airport_distance_score,scaled__transport_score
2726,47188,Vega de Valdetronco,0.0,0.0,0.0,0.0,1.0,-0.028094807515815418,-0.3971185617527025,-0.3371550467468297,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.40583231953780013,1.4243220497898172,0.30314810211191906
17,33001,Allande,0.0,0.0,1.0,0.0,0.0,-1.0543914657663747,0.4155961932763365,-0.16349475998101365,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
98,20046,Irura,0.0,0.0,1.0,0.0,0.0,1.0338709289045895,1.3239244488970272,0.6580190345647431,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
403,27003,Antas de Ulla,0.0,0.0,0.0,0.0,1.0,-0.3085834676696018,0.5781391442821443,1.2075650147462087,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
4705,5163,Navaluenga,0.0,0.0,0.0,0.0,1.0,-0.22913870265494568,1.1709428479503845,0.17157558527190486,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
5503,45092,Marjaliza,0.0,0.0,0.0,1.0,0.0,0.6625882515911958,-0.3971185617527025,0.4113171122234392,-0.883675378642746,-3.2066590723622186,-0.883675378642746,-3.2066590723622186,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
