cmun,municipality,transf_cat__koppen_climate_Bsh,transf_cat__koppen_climate_Cfa,transf_cat__koppen_climate_Cfb,transf_cat__koppen_climate_Csa,transf_cat__koppen_climate_Csb,scaled__connectivity_score,scaled__economy_score,scaled__economy_score_area,scaled__hospital_distance_score,scaled__school_distance_score,scaled__hospital_score_area,scaled__school_score_area,scaled__train_distance_score,scaled__airport_distance_score,scaled__transport_score
428,15042,Lousame,0.0,0.0,0.0,0.0,1.0,-0.5858294843534024,1.3908538993111832,2.7984262586418014,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,0.5658925475139385,0.2505124405851369,0.5613853742813316
429,22028,Ansó,0.0,0.0,1.0,0.0,0.0,-0.09781164212051399,-0.3971185617527025,-0.6561873277671482,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
430,31158,Lónguida/Longida,0.0,0.0,1.0,0.0,0.0,-0.04917199007072441,-0.3971185617527025,-0.22389594062546733,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
431,25031,Arres,0.0,0.0,1.0,0.0,0.0,-0.14158732896532444,-0.3971185617527025,-0.5867426846006842,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
432,1056,Harana/Valle de Arana,0.0,0.0,1.0,0.0,0.0,1.1003451200393017,-0.3971185617527025,-0.2732040031949253,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,0.5658925475139385,0.2505124405851369,0.5613853742813316
433,1902,Lantarón,0.0,0.0,0.0,0.0,1.0,0.8571468597903542,-0.3971185617527025,-0.43387568868686505,1.8412967783369654,-0.2608667650457194,1.8412967783369654,-0.2608667650457194,1.213709125548431,1.4243220497898172,1.594334462958982
434,27062,Triacastela,0.0,0.0,0.0,0.0,1.0,-1.0300716397414802,-0.3971185617527025,0.5849120656476778,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
435,31052,Belascoáin,0.0,0.0,1.0,0.0,0.0,-0.06052124221567513,-0.3971185617527025,-0.2714167873563212,1.0627333049141907,-0.2608667650457194,1.0627333049141907,-0.2608667650457194,-0.08192403052055394,1.4243220497898172,0.5613853742813316
436,34100,Mantinos,0.0,0.0,0.0,0.0,1.0,-0.044308024865745275,-0.3971185617527025,-0.7023826958661631,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
437,31132,Izagaondoa,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.22147470435804167,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
438,9328,Rucandio,0.0,0.0,0.0,0.0,1.0,-1.6267180382188982,-0.3971185617527025,-0.675900297387719,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
439,24151,Santa Colomba de Curueño,0.0,0.0,0.0,0.0,1.0,-0.23238134612493164,-0.3971185617527025,0.04694459903367071,0.284169831491416,-1.242797534151219,0.284169831491416,-1.242797534151219,-0.08192403052055394,1.4243220497898172,0.5613853742813316
440,31120,Guesálaz/Gesalatz,0.0,0.0,1.0,0.0,0.0,-1.4872843690095015,-0.3971185617527025,-0.27794619612160887,1.0627333049141907,-0.2608667650457194,1.0627333049141907,-0.2608667650457194,-0.08192403052055394,1.4243220497898172,0.5613853742813316
441,25247,Vilamòs,0.0,0.0,1.0,0.0,0.0,-0.028094807515815418,-0.3971185617527025,-0.5867426846006842,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
442,31237,Unciti,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.22810211589742702,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
443,1037,Arraia-Maeztu,0.0,0.0,1.0,0.0,0.0,0.55071705187668,-0.3971185617527025,-0.2751650572346476,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,0.5658925475139385,1.4243220497898172,1.0778599186201567
444,22901,Valle de Hecho,0.0,0.0,1.0,0.0,0.0,0.13728000945346913,-0.3971185617527025,-0.5828229069479058,-0.10511190521997137,-2.2247283032567187,-0.10511190521997137,-2.2247283032567187,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
445,25057,"Bòrdes, Es",0.0,0.0,1.0,0.0,0.0,-0.12537411161539458,-0.3971185617527025,-0.5919065592763688,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
446,22106,Fago,0.0,0.0,1.0,0.0,0.0,0.9965805289997506,-0.3971185617527025,-0.6519411565241837,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
447,9109,Condado de Treviño,0.0,0.0,0.0,0.0,1.0,-1.4467513256346771,0.2148078420338681,-0.1842135517880724,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.213709125548431,1.4243220497898172,1.594334462958982
448,9238,Oña,0.0,0.0,0.0,0.0,1.0,-0.36208708492437053,-0.3971185617527025,-0.606968341479482,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
449,9068,Cantabrana,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.6835488025225335,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
450,31905,Beriáin,0.0,0.0,1.0,0.0,0.0,1.0841319026893719,2.9111085587184444,0.7624537745133091,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,0.5658925475139385,3.771941268199178,2.1108090072978074
451,24076,Garrafe de Torío,0.0,0.0,0.0,0.0,1.0,-1.623475394748912,-0.3971185617527025,0.06053991980063479,1.8412967783369654,-1.242797534151219,1.8412967783369654,-1.242797534151219,0.5658925475139385,1.4243220497898172,1.0778599186201567
452,24019,Berlanga del Bierzo,0.0,0.0,0.0,0.0,1.0,-0.14158732896532444,-0.3971185617527025,-0.00816394262384888,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
453,27055,Samos,0.0,0.0,0.0,0.0,1.0,-1.0430422136214241,-0.10071670991858238,0.5970172132501577,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,1.213709125548431,-0.33639236401720335,0.8196226464507442
454,24133,Rioseco de Tapia,0.0,0.0,0.0,0.0,1.0,-0.028094807515815418,-0.3971185617527025,0.0549521545884628,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,-0.08192403052055394,1.4243220497898172,0.5613853742813316
455,24083,Igüeña,0.0,0.0,0.0,0.0,1.0,-0.15131525937528234,-0.11027805997774755,0.03801974965863674,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,0.5658925475139385,-0.33639236401720335,0.30314810211191906
456,24158,Santa María de Ordás,0.0,0.0,0.0,0.0,1.0,-0.8825313618571182,-0.3971185617527025,0.08040532773561754,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,-0.08192403052055394,1.4243220497898172,0.5613853742813316
457,9054,Bozoó,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.4522020832085302,1.0627333049141907,-1.242797534151219,1.0627333049141907,-1.242797534151219,0.5658925475139385,0.2505124405851369,0.5613853742813316
458,31002,Abárzuza/Abartzuza,0.0,0.0,1.0,0.0,0.0,0.9236210509250664,-0.3971185617527025,-0.3083178839844721,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
459,27045,Pedrafita do Cebreiro,0.0,0.0,0.0,0.0,1.0,-1.137078874251017,-0.3971185617527025,-0.354261034412634,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.7297406085550464,-1.5102019732218837,-1.2462755309045563
460,24196,Vega de Espinareda,0.0,0.0,0.0,0.0,1.0,0.670694860266161,0.7598047954062824,0.30602413426681524,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
461,24052,Cebanico,0.0,0.0,0.0,0.0,1.0,-1.6267180382188982,-0.3971185617527025,-0.687494339030718,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
462,22170,Panticosa,0.0,0.0,1.0,0.0,0.0,0.4664083216570451,-0.3971185617527025,-0.3485373460921883,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
463,1006,Armiñón,0.0,0.0,0.0,0.0,1.0,0.7274411209909153,-0.3971185617527025,-0.46428582059344436,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
464,34214,Villalba de Guardo,0.0,0.0,0.0,0.0,1.0,-0.028094807515815418,-0.3971185617527025,-0.706320426572052,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
465,34114,Olmos de Ojeda,0.0,0.0,0.0,0.0,1.0,-1.6656297598587297,-0.3971185617527025,-0.6519064634492358,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,0.5658925475139385,-0.33639236401720335,0.30314810211191906
466,24184,Valdesamario,0.0,0.0,0.0,0.0,1.0,-1.6802216554736669,-0.3971185617527025,0.20930597655475716,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.08192403052055394,1.4243220497898172,0.5613853742813316
467,34124,Payo de Ojeda,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.6804604452299475,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
468,31059,Burgui/Burgi,0.0,0.0,1.0,0.0,0.0,-0.15780054631525428,-0.3971185617527025,-0.7324615452156081,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
469,31181,Navascués/Nabaskoze,0.0,0.0,1.0,0.0,0.0,-0.5339471888336267,-0.3971185617527025,-0.6414602311845902,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
470,9415,Valle de Valdelucio,0.0,0.0,0.0,0.0,1.0,-1.6510378642437926,-0.3971185617527025,-0.6664361328975302,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,0.5658925475139385,-0.33639236401720335,0.30314810211191906
471,31121,Guirguillano,0.0,0.0,1.0,0.0,0.0,-1.6656297598587297,-0.3971185617527025,-0.27404905396516793,1.0627333049141907,-0.2608667650457194,1.0627333049141907,-0.2608667650457194,-0.40583231953780013,1.4243220497898172,0.30314810211191906
472,15033,Dodro,0.0,0.0,0.0,0.0,1.0,0.6852867558810977,0.8841023461754296,2.8832246569822657,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
473,31260,Valle de Yerri/Deierri,0.0,0.0,1.0,0.0,0.0,0.05621392270381985,0.8171728957612734,0.08035789427922337,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
474,9255,Partido de la Sierra en Tobalina,0.0,0.0,0.0,0.0,1.0,-1.8796442288778035,-0.3971185617527025,-0.5818066682971855,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,0.5658925475139385,0.2505124405851369,0.5613853742813316
475,36044,Pontecesures,0.0,0.0,0.0,0.0,1.0,0.7987792773306067,0.912786396352925,2.861415782871704,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
476,27060,Taboada,0.0,0.0,0.0,0.0,1.0,-0.5225979366886762,0.8936636962345947,1.2537229068101117,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
477,9006,Aguas Cándidas,0.0,0.0,0.0,0.0,1.0,-1.6559018294487717,-0.3971185617527025,-0.6879416567885781,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
478,1046,Erriberagoitia/Ribera Alta,0.0,0.0,0.0,0.0,1.0,0.6658308950611819,-0.3971185617527025,-0.44816271586300144,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
479,34062,Congosto de Valdavia,0.0,0.0,0.0,0.0,1.0,-0.5242192584236688,-0.3971185617527025,-0.690580119793631,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.7297406085550464,-0.33639236401720335,-0.7298009865657312
480,22078,Canfranc,0.0,0.0,1.0,0.0,0.0,0.6334044603613221,-0.3971185617527025,-0.4933684200757228,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.8615257035829234,-0.33639236401720335,1.3360971907895693
481,9905,Valle de Sedano,0.0,0.0,0.0,0.0,1.0,-1.6656297598587297,-0.3971185617527025,-0.6697911076397424,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
482,9347,Santa Gadea del Cid,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.48740248791017154,1.8412967783369654,-0.2608667650457194,1.8412967783369654,-0.2608667650457194,0.5658925475139385,0.2505124405851369,0.5613853742813316
483,31242,Urraul Bajo,0.0,0.0,1.0,0.0,0.0,-0.044308024865745275,-0.3971185617527025,-0.2257135561635811,-0.4943936419313587,-0.2608667650457194,-0.4943936419313587,-0.2608667650457194,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
484,1047,Ribera Baja/Erriberabeitia,0.0,0.0,0.0,0.0,1.0,0.8911946162252067,0.14787839161971192,-0.2974432583990713,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
485,31147,Legarda,0.0,0.0,1.0,0.0,0.0,0.9965805289997506,-0.3971185617527025,-0.25642181705466555,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
486,24102,Noceda del Bierzo,0.0,0.0,0.0,0.0,1.0,0.18267701803327238,-0.3971185617527025,0.03830363491867408,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,0.5658925475139385,-0.33639236401720335,0.30314810211191906
487,24061,Cuadros,0.0,0.0,0.0,0.0,1.0,0.5020773998268905,0.24349189221136358,0.19100846869945579,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,0.5658925475139385,2.5981316589944976,1.594334462958982
488,31246,Uterga,0.0,0.0,1.0,0.0,0.0,0.9819886333848139,-0.3971185617527025,-0.2547482754612756,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
489,9395,Tubilla del Agua,0.0,0.0,0.0,0.0,1.0,-1.7094054467035402,-0.3971185617527025,-0.6623403274006474,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
490,25025,Naut Aran,0.0,0.0,1.0,0.0,0.0,1.1068304069792736,0.6068231944596398,-0.29283308686775195,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
491,31011,Allín/Allin,0.0,0.0,1.0,0.0,0.0,-0.29885553725964387,-0.3971185617527025,-0.3165974732107866,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
492,34170,Santibáñez de Ecla,0.0,0.0,0.0,0.0,1.0,-1.869916298467846,-0.3971185617527025,-0.6511246229574272,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,1.213709125548431,-0.33639236401720335,0.8196226464507442
493,22032,Aragüés del Puerto,0.0,0.0,1.0,0.0,0.0,-0.09132635518054205,-0.3971185617527025,-0.5649968316654055,0.284169831491416,-1.242797534151219,0.284169831491416,-1.242797534151219,0.5658925475139385,-0.33639236401720335,0.30314810211191906
494,24009,Balboa,0.0,0.0,0.0,0.0,1.0,-1.641309933833835,-0.3971185617527025,-0.04276963312550308,-0.4943936419313587,-0.2608667650457194,-0.4943936419313587,-0.2608667650457194,-0.40583231953780013,-1.5102019732218837,-0.9880382587351438
495,31139,Lana,0.0,0.0,1.0,0.0,0.0,-0.01188159016588556,-0.3971185617527025,-0.3440487409357208,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-0.08192403052055394,1.4243220497898172,0.5613853742813316
496,9244,Padrones de Bureba,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.683747032998743,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
497,31172,Monreal/Elo,0.0,0.0,1.0,0.0,0.0,1.0111724246146876,-0.3971185617527025,-0.23437958222597172,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
498,9045,Basconcillos del Tozo,0.0,0.0,0.0,0.0,1.0,-1.6607657946537508,-0.3971185617527025,-0.6758816636934986,-0.883675378642746,-2.7156936878094684,-0.883675378642746,-2.7156936878094684,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
499,25243,Vielha e Mijaran,0.0,0.0,1.0,0.0,0.0,1.0662973636044493,12.051759215280342,3.024104675985852,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
500,24169,Toreno,0.0,0.0,0.0,0.0,1.0,-0.45612374555396334,0.3677894429805107,0.20872602522836958,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
501,22131,Jasa,0.0,0.0,1.0,0.0,0.0,0.9917165637947718,-0.3971185617527025,-0.5688654692799057,0.284169831491416,-1.242797534151219,0.284169831491416,-1.242797534151219,0.5658925475139385,-0.33639236401720335,0.30314810211191906
502,31265,Zúñiga,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.3521485598834444,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.08192403052055394,1.4243220497898172,0.5613853742813316
503,36056,Valga,0.0,0.0,0.0,0.0,1.0,0.48586418247696056,4.287942967238228,3.7300864895192256,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
504,31228,Tiebas-Muruarte de Reta,0.0,0.0,1.0,0.0,0.0,-0.06052124221567513,-0.3971185617527025,-0.21574213265871758,1.0627333049141907,-0.2608667650457194,1.0627333049141907,-0.2608667650457194,0.5658925475139385,3.771941268199178,2.1108090072978074
505,15018,"Capela, A",0.0,0.0,0.0,0.0,1.0,-0.5679949452684795,0.06182624108722549,2.781005210129487,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
506,31056,Biurrun-Olcoz,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.24386884490080787,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,3.771941268199178,2.1108090072978074
507,1017,Campezo/Kanpezu,0.0,0.0,1.0,0.0,0.0,1.0241429984946315,0.1765624417972074,-0.20742766477646626,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.08192403052055394,1.4243220497898172,0.5613853742813316
508,9329,Salas de Bureba,0.0,0.0,0.0,0.0,1.0,-0.15617922458026112,-0.3971185617527025,-0.6870155572102047,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
509,31039,Artazu,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.2683496399062454,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
510,34107,Micieces de Ojeda,0.0,0.0,0.0,0.0,1.0,-1.6704937250637084,-0.3971185617527025,-0.6835396201348536,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,0.5658925475139385,-0.33639236401720335,0.30314810211191906
511,22122,Hoz de Jaca,0.0,0.0,1.0,0.0,0.0,-1.0171010658615363,-0.3971185617527025,-0.3666412303401301,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
512,31180,Muruzábal,0.0,0.0,1.0,0.0,0.0,0.9155144422501017,-0.3971185617527025,-0.23926286107812517,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
513,9306,Rebolledo de la Torre,0.0,0.0,0.0,0.0,1.0,-1.8650523332628668,-0.3971185617527025,-0.6764684349217044,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,1.213709125548431,-0.33639236401720335,0.8196226464507442
514,31007,Adiós,0.0,0.0,1.0,0.0,0.0,1.0273856419646175,-0.3971185617527025,-0.24957260345050716,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
515,24201,Vegas del Condado,0.0,0.0,0.0,0.0,1.0,-0.26480778082479134,-0.005103209326930771,0.05946530668450674,0.284169831491416,-1.242797534151219,0.284169831491416,-1.242797534151219,-0.40583231953780013,1.4243220497898172,0.30314810211191906
516,24104,"Omañas, Las",0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,0.013644023392724112,-0.10511190521997137,-1.242797534151219,-0.10511190521997137,-1.242797534151219,-0.40583231953780013,1.4243220497898172,0.30314810211191906
517,22006,Aisa,0.0,0.0,1.0,0.0,0.0,0.5523383736116732,-0.3971185617527025,-0.6055756393002399,1.0627333049141907,-1.242797534151219,1.0627333049141907,-1.242797534151219,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
518,1014,Berantevilla,0.0,0.0,0.0,0.0,1.0,0.4485737825721217,-0.3971185617527025,-0.49733891200412844,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.213709125548431,1.4243220497898172,1.594334462958982
519,34139,Prádanos de Ojeda,0.0,0.0,0.0,0.0,1.0,1.0127937463496806,-0.3971185617527025,-0.6713325539532486,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,1.8615257035829234,-0.33639236401720335,1.3360971907895693
520,9230,Navas de Bureba,0.0,0.0,0.0,0.0,1.0,-1.641309933833835,-0.3971185617527025,-0.6325466811121974,-0.4943936419313587,-0.2608667650457194,-0.4943936419313587,-0.2608667650457194,-0.08192403052055394,0.2505124405851369,0.0449108299425065
521,31209,Romanzado/Erromantzatua,0.0,0.0,1.0,0.0,0.0,-0.06052124221567513,-0.3971185617527025,-0.27908976505749655,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
522,34073,Fresno del Río,0.0,0.0,0.0,0.0,1.0,-0.12537411161539458,-0.3971185617527025,-0.7033287150006854,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
523,31124,Ibargoiti,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.2463899701319312,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
524,22250,Villanúa,0.0,0.0,1.0,0.0,0.0,-1.0316929614764727,-0.3971185617527025,-0.5144896183649882,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.8615257035829234,-0.33639236401720335,1.3360971907895693
525,31183,Obanos,0.0,0.0,1.0,0.0,0.0,0.9122717987801157,-0.3971185617527025,-0.23713762447433848,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.08192403052055394,1.4243220497898172,0.5613853742813316
526,9077,Cascajares de Bureba,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.5881924874188916,-0.10511190521997137,-1.242797534151219,-0.10511190521997137,-1.242797534151219,0.5658925475139385,0.2505124405851369,0.5613853742813316
527,31071,Castillonuevo,0.0,0.0,1.0,0.0,0.0,-1.6510378642437926,-0.3971185617527025,-0.7331796079321731,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
528,31168,Metauten,0.0,0.0,1.0,0.0,0.0,-0.044308024865745275,-0.3971185617527025,-0.4593412400668903,1.8412967783369654,-0.2608667650457194,1.8412967783369654,-0.2608667650457194,-0.40583231953780013,1.4243220497898172,0.30314810211191906
529,31074,Cirauqui/Zirauki,0.0,0.0,1.0,0.0,0.0,1.0014444942047298,-0.3971185617527025,-0.24796136511718603,1.0627333049141907,-0.2608667650457194,1.0627333049141907,-0.2608667650457194,-0.40583231953780013,1.4243220497898172,0.30314810211191906
530,31234,Ucar,0.0,0.0,1.0,0.0,0.0,1.0841319026893719,-0.3971185617527025,-0.23515992691297533,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
531,9220,Miraveche,0.0,0.0,0.0,0.0,1.0,-0.40910541523916694,-0.3971185617527025,-0.5968318784481446,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,1.213709125548431,0.2505124405851369,1.0778599186201567
532,34140,"Puebla de Valdavia, La",0.0,0.0,0.0,0.0,1.0,-0.06052124221567513,-0.3971185617527025,-0.6878335613258695,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.40583231953780013,-0.33639236401720335,-0.47156371439631867
533,31206,Puente la Reina/Gares,0.0,0.0,1.0,0.0,0.0,0.9625327725648981,1.2091882481870453,0.22766225796611306,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
534,31089,Enériz/Eneritz,0.0,0.0,1.0,0.0,0.0,0.8733600771402841,-0.3971185617527025,-0.23961839061646947,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.08192403052055394,2.5981316589944976,1.0778599186201567
535,34028,Báscones de Ojeda,0.0,0.0,0.0,0.0,1.0,-0.12537411161539458,-0.3971185617527025,-0.6828839976545116,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
