cmun,municipality,province,autonomous_community,altitude,longitude,latitude,towns_in_vicinity,total_population,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital,closest_distance_school,nearest_school,koppen_climate,description,number_of_houses,count_of_stations,suburban_train,0-17,18-24,25-34,35-54,55+,male,female,0-17_pct,18-24_pct,25-34_pct,35-54_pct,55+_pct,score_connectivity,score_economy,score_area_economy,score_hospital_distance,score_area_hospital,score_school_distance,score_area_school,score_transport,score_age,category_connectivity,category_town_size,category_economy,cagetory_town_age,category_transport,PC1,PC2,PC3,PC4,cluster,enc_scaled__score_age,enc_scaled__score_transport,enc_scaled__score_area_school,enc_scaled__score_school_distance,enc_scaled__score_area_hospital,enc_scaled__score_hospital_distance,enc_scaled__score_area_economy,enc_scaled__score_economy,enc_scaled__score_connectivity,enc_scaled__female,enc_scaled__count_of_stations,enc_scaled__number_of_houses,enc_scaled__total_population,enc_scaled__latitude,enc_scaled__longitude
34176,Sotobañado y Priorato,Palencia,Castilla León,893.8764,-4.441792,42.59135,"(9024, 9045, 9088, 9148, 9175, 9182, 9211, 9242, 9243, 9247, 9306, 9317, 9363, 9368, 9373, 9415, 9427, 9444, 9460, 9473, 9482, 34003, 34004, 34005, 34015, 34020, 34025, 34027, 34028, 34032, 34034, 34036, 34037, 34038, 34039, 34041, 34042, 34047, 34049, 34052, 34056, 34061, 34062, 34067, 34068, 34071, 34073, 34074, 34080, 34083, 34089, 34092, 34093, 34096, 34100, 34101, 34107, 34110, 34112, 34113, 34114, 34116, 34122, 34124, 34126, 34129, 34132, 34134, 34135, 34136, 34139, 34140, 34143, 34147, 34149, 34151, 34152, 34154, 34157, 34158, 34160, 34161, 34163, 34168, 34169, 34170, 34171, 34175, 34179, 34190, 34192, 34202, 34208, 34211, 34214, 34215, 34218, 34222, 34223, 34228, 34229, 34230, 34231, 34233, 34234, 34236, 34245, 34246, 34901, 34903, 39092)",158,Aeropuerto de Burgos,0.4600180700497305,Herrera Del Pisuerga,0.1053563922923244,64.43293579288625,Hospital Recoletas De Palencia,8.776001054835469,Nuestra Señora De La Piedad,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",165.0,0.0,0.0,24,9,11,36,78,91,67,15.18987341772152,5.69620253164557,6.962025316455696,22.78481012658228,49.36708860759494,0.65,0.0,0.0,1,0.5,8,4.0,1.053781214572599,-12.658227848101255,Good,Small,Very Low,Highly Aging Town,Poor,-1.679477194878814,-0.2173159778320707,0.3898956299816643,-0.107225428648329,1,-0.2089159443143912,-0.5933367751957592,-0.2653217020229599,-0.2653217020229599,-0.8925723803547546,-0.8925723803547546,-0.4002962046341264,-0.4002962046341266,-0.0046732657071219,-0.6096868603613442,-0.3218509596284319,-0.6384041742543801,-0.6058918701775553,1.01970640616988,-0.5344860154227121
49234,Venialbo,Zamora,Castilla León,714.8421,-5.536571,41.38918,"(37017, 37019, 37033, 37034, 37062, 37073, 37128, 37130, 37152, 37185, 37222, 37224, 37225, 37226, 37229, 37231, 37238, 37239, 37254, 37299, 37317, 37318, 37323, 37327, 37335, 37338, 37372, 37379, 47004, 47016, 47036, 47037, 47042, 47045, 47065, 47101, 47113, 47121, 47150, 47160, 47163, 47166, 47167, 47204, 47210, 47213, 47227, 49002, 49006, 49007, 49009, 49010, 49013, 49014, 49016, 49020, 49022, 49024, 49030, 49031, 49034, 49038, 49039, 49040, 49042, 49044, 49047, 49053, 49056, 49058, 49059, 49061, 49076, 49077, 49080, 49081, 49083, 49084, 49086, 49090, 49093, 49095, 49096, 49102, 49103, 49107, 49114, 49115, 49119, 49122, 49123, 49125, 49127, 49129, 49132, 49135, 49141, 49142, 49146, 49147, 49148, 49149, 49151, 49152, 49155, 49156, 49158, 49160, 49163, 49186, 49191, 49194, 49197, 49210, 49219, 49222, 49226, 49227, 49228, 49230, 49235, 49239, 49245, 49249, 49251, 49255, 49258, 49261, 49267, 49269, 49270, 49275)",439,Aeropuerto de Salamanca ,0.3072361942805539,Toro,0.1911887726085127,21.06837118683949,Hospital Provincial De Zamora,9.84371473219834,Cra De Gema,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",611.0,0.0,0.0,40,16,39,114,230,230,209,9.111617312072893,3.644646924829157,8.88382687927107,25.968109339407743,52.391799544419136,0.9625,0.0,0.0,3,1.5,8,4.0,1.2074794412406915,-13.667425968109342,Excellent,Small,Very Low,Highly Aging Town,Poor,-0.7101703062339991,0.0380503847940374,0.1635207613184993,-0.5991133666015592,1,-0.241071600685937,-0.4438721507365984,-0.2653217020229599,-0.2653217020229599,-0.1182872569147437,-0.1182872569147437,-0.4002962046341264,-0.4002962046341266,1.0129138196492544,-0.3853728750152337,-0.3218509596284319,-0.103262438327733,-0.384753199203473,0.2612455679422367,-0.9584763777492178
4046,Fondón,Almería,Andalucía,858.4697,-2.858356,36.97942,"(4001, 4002, 4003, 4005, 4007, 4010, 4011, 4012, 4013, 4014, 4015, 4020, 4023, 4024, 4028, 4029, 4030, 4038, 4041, 4043, 4045, 4047, 4050, 4051, 4052, 4054, 4055, 4057, 4065, 4067, 4071, 4073, 4074, 4077, 4078, 4079, 4080, 4081, 4091, 4101, 4102, 4901, 4902, 4903, 18004, 18005, 18006, 18010, 18018, 18030, 18033, 18035, 18044, 18049, 18069, 18074, 18097, 18108, 18112, 18114, 18117, 18121, 18141, 18180, 18181, 18182, 18183, 18902, 18903, 18904, 18907)",1133,Aeropuerto de Almería,0.288723753297305,Fiñana,0.23362789884274,25.58229535861658,Hospital De Poniente,3.647146825848565,C.E.I.P. Ntra. Sra. de la Salud,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1429.0,0.0,0.0,121,75,101,311,525,587,546,10.679611650485436,6.619593998234776,8.914386584289497,27.449249779346868,46.33715798764342,0.9235,3.4,0.0536277602523659,2,1.0,10,5.0,1.367180378363475,1.4563106796116472,Excellent,Medium,Very Low,Aging Town,Poor,1.0740980376728275,-0.2116014397651094,1.1349701139753272,-2.229856469026429,1,0.2408096761975076,-0.2885701598790279,0.7197464669676154,0.7197464669676154,-0.5054298186347492,-0.5054298186347492,0.2685028694135623,0.2685028694135624,0.8859189513967786,0.1469779211934932,-0.3218509596284319,0.8782307006588078,0.1614042301773567,-2.5209152462377453,0.0787533720343297
26110,Ojacastro,La Rioja,La Rioja,792.9922,-3.005141,42.34657,"(1011, 1014, 1022, 1028, 1033, 1034, 1041, 1052, 1057, 1062, 9007, 9010, 9013, 9016, 9026, 9027, 9036, 9037, 9039, 9044, 9046, 9048, 9052, 9056, 9057, 9076, 9082, 9083, 9098, 9100, 9115, 9120, 9123, 9129, 9130, 9132, 9135, 9149, 9173, 9178, 9183, 9219, 9220, 9223, 9226, 9232, 9251, 9266, 9273, 9274, 9280, 9292, 9298, 9303, 9307, 9308, 9310, 9318, 9334, 9335, 9340, 9346, 9351, 9354, 9360, 9381, 9392, 9407, 9408, 9411, 9414, 9419, 9422, 9424, 9429, 9431, 9433, 9445, 9447, 9454, 9463, 9478, 9485, 26001, 26009, 26010, 26012, 26013, 26014, 26015, 26016, 26022, 26023, 26024, 26025, 26026, 26027, 26030, 26031, 26032, 26033, 26034, 26037, 26038, 26039, 26040, 26041, 26042, 26043, 26044, 26045, 26046, 26048, 26049, 26050, 26052, 26055, 26056, 26057, 26059, 26060, 26061, 26062, 26063, 26064, 26065, 26067, 26068, 26069, 26071, 26073, 26074, 26075, 26076, 26078, 26079, 26086, 26087, 26092, 26093, 26094, 26095, 26096, 26102, 26105, 26106, 26107, 26109, 26111, 26112, 26113, 26115, 26118, 26122, 26127, 26128, 26129, 26130, 26131, 26134, 26138, 26139, 26140, 26141, 26142, 26143, 26144, 26145, 26148, 26149, 26150, 26151, 26152, 26154, 26155, 26157, 26160, 26162, 26163, 26164, 26165, 26166, 26167, 26169, 26171, 26172, 26174, 26175, 26176, 26177, 26178, 26179, 26180, 26183, 42121)",179,Aeropuerto de Burgos,0.3203988429780698,Haro,0.299611649874555,35.90514431184322,Hospital Santiago Apóstol,2.299610409107133,E.I.P.C.M. Villa de Ezcaray,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",290.0,0.0,0.0,12,6,21,32,108,104,75,6.70391061452514,3.35195530726257,11.731843575418994,17.877094972067038,60.33519553072626,0.9255,0.0,0.0,1,0.5,10,5.0,1.704219697516438,-33.51955307262571,Excellent,Small,Very Low,Highly Aging Town,Poor,-1.1868640360052165,0.3749490740845745,1.4550485686931944,-0.0357962784090843,1,-0.8736115992859756,0.0391854450958651,0.7197464669676154,0.7197464669676154,-0.8925723803547546,-0.8925723803547546,-0.4002962046341264,-0.4002962046341266,0.8924315087430593,-0.5970494527362112,-0.3218509596284319,-0.4884205038713512,-0.5893654926314496,0.8652723045192297,0.0219058938363591
26119,Préjano,La Rioja,La Rioja,705.9279,-2.179706,42.18618,"(26002, 26003, 26004, 26005, 26006, 26007, 26008, 26011, 26012, 26017, 26018, 26019, 26020, 26021, 26028, 26029, 26035, 26036, 26047, 26051, 26053, 26054, 26057, 26058, 26059, 26066, 26067, 26070, 26072, 26077, 26080, 26081, 26082, 26083, 26084, 26088, 26089, 26096, 26098, 26099, 26100, 26101, 26103, 26104, 26106, 26108, 26115, 26117, 26118, 26120, 26121, 26123, 26124, 26125, 26126, 26132, 26135, 26136, 26143, 26144, 26146, 26147, 26151, 26153, 26158, 26161, 26165, 26168, 26169, 26170, 26173, 26181, 31015, 31042, 31066, 31072, 31077, 31104, 31105, 31107, 31145, 31152, 31157, 31163, 31165, 31169, 31202, 31215, 31223, 31224, 31251, 31254, 42010, 42012, 42014, 42017, 42019, 42027, 42028, 42054, 42056, 42057, 42060, 42062, 42065, 42075, 42082, 42092, 42093, 42106, 42107, 42110, 42128, 42135, 42141, 42163, 42165, 42166, 42175, 42188, 42193, 42196, 42198, 42209, 42211, 42216, 42218)",220,Aeropuerto de Logroño - Agoncillo,0.2014888725943919,Calahorra,0.2345760707947863,21.69770819654602,Fundación Hospital Calahorra,0.3395654264635105,C.R.A. Alto Cidacos (Préjano),Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.,273.0,0.0,0.0,16,25,24,50,105,121,99,7.272727272727272,11.363636363636363,10.909090909090908,22.727272727272727,47.72727272727273,0.15,0.0,0.0,3,1.5,10,5.0,1.243314489253588,-0.681818181818187,Poor,Small,Very Low,Highly Aging Town,Poor,-1.028108034759451,1.1303870233893096,0.5915560202146783,0.6948169823540381,1,0.1726833731623106,-0.4090241755202684,0.7197464669676154,0.7197464669676154,-0.1182872569147437,-0.1182872569147437,-0.4002962046341264,-0.4002962046341266,-1.6328126022773242,-0.5591372298608123,-0.3218509596284319,-0.5088182830434431,-0.5570997078985763,0.7640806811686788,0.3415836413333236
