Unnamed: 0,cmun,province,municipality,altitude,longitude,latitude,0-17,18-24,25-34,35-54,55+,male,female,total_population,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital,closest_distance_school,nearest_school,koppen_climate,description,number_of_houses,town_size,connectivity_score,connectivity_category,towns_in_vicinity,economy_score,economy_score_area,autonomous_community,hospital_distance_score,school_distance_score,hospital_score_area,school_score_area,train_distance_score,airport_distance_score,transport_score,0-17_pct,18-24_pct,25-34_pct,35-54_pct,55+_pct,age_score,final_age_category,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,cluster_agg,enc_0,enc_1,enc_2,enc_3,enc_4,enc_5,enc_6,enc_7,enc_8,enc_9,enc_10,enc_11,enc_12,enc_13,enc_14,enc_15,enc_16,enc_17,enc_18,enc_19,enc_20,enc_21,enc_22,enc_23,enc_24,enc_25,enc_26,enc_27,enc_28,enc_29,enc_30,enc_31,enc_32,enc_33,enc_34,enc_35,enc_36,enc_37,enc_38,enc_39,enc_40,enc_41,enc_42,enc_43,enc_44,enc_45,enc_46,enc_47,enc_48,enc_49,enc_50,enc_51,enc_52,enc_53,enc_54,enc_55,enc_56,enc_57,enc_58,enc_59,enc_60,enc_61,enc_62,enc_63,enc_64,enc_65,enc_66,enc_67
3584,40074,Segovia,Escarabajosa de Cabezas,884.6951,-4.194168,41.10449,29,21,22,68,139,152,127,279,Aeropuerto de Adolfo Suárez Madrid - Barajas,85.6953983073156,Segovia,20.08642403433344,17.859391148421842,Hospital Recoletas Segovia Ntra. Sra. De La Misericordia,4.458219941884215,Cantimpalos,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",231.0,Small,0.9525,Excellent,"5001, 5072, 5090, 5174, 28003, 28076, 28112, 28120, 40001, 40002, 40003, 40004, 40006, 40007, 40010, 40015, 40017, 40018, 40019, 40020, 40021, 40022, 40026, 40028, 40030, 40031, 40033, 40034, 40035, 40036, 40040, 40041, 40043, 40044, 40056, 40057, 40058, 40059, 40062, 40063, 40065, 40068, 40072, 40073, 40075, 40077, 40078, 40081, 40082, 40083, 40084, 40086, 40087, 40088, 40089, 40093, 40094, 40095, 40100, 40101, 40103, 40104, 40105, 40106, 40107, 40110, 40111, 40112, 40118, 40119, 40121, 40122, 40123, 40125, 40126, 40127, 40128, 40129, 40131, 40135, 40136, 40138, 40139, 40140, 40141, 40145, 40146, 40148, 40149, 40150, 40151, 40152, 40155, 40156, 40157, 40158, 40159, 40160, 40163, 40164, 40165, 40166, 40173, 40176, 40177, 40178, 40179, 40180, 40182, 40183, 40184, 40185, 40188, 40189, 40190, 40192, 40193, 40194, 40199, 40200, 40201, 40203, 40204, 40205, 40206, 40207, 40208, 40211, 40213, 40214, 40216, 40219, 40220, 40221, 40222, 40223, 40228, 40230, 40231, 40233, 40234, 40901, 40902, 40903, 40904, 40906, 47079, 47126",0.0,1.5697635135135133,Castilla y León,4,10,2.0,5.0,3,3,3.0,10.39426523297491,7.526881720430108,7.885304659498208,24.372759856630825,49.82078853046595,-9.67741935483869,Highly Aging Town,-0.6142393023214671,0.5944505313881493,0.9166167145160932,0.2529610934719364,-0.1315173859463814,-0.222392438014596,0.8766317501149066,0.4690432653370752,0.2193031085301721,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4963297145153578,-0.3971185617527025,-0.566472615086407,0.284169831491416,0.7210640040597803,-0.4715637143963186
1931,49200,Zamora,Santa Cristina de la Polvorosa,709.6334,-5.711788,42.00021,122,44,79,273,514,530,502,1032,Aeropuerto de León,65.66461006063365,Ferreruela De Tabara,39.88538444841265,2.913023970555409,Hospital De Benavente,0.2070804965454646,Cra Tres Ríos,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",687.0,Mid,0.91,Excellent,"24002, 24003, 24005, 24010, 24032, 24042, 24046, 24053, 24054, 24074, 24078, 24087, 24088, 24099, 24113, 24117, 24124, 24125, 24127, 24136, 24141, 24146, 24149, 24154, 24157, 24166, 24168, 24176, 24178, 24181, 24188, 24203, 24207, 24211, 24212, 24221, 24230, 24902, 47013, 47024, 47040, 47128, 47134, 47152, 47176, 47177, 47183, 47209, 49004, 49011, 49014, 49015, 49016, 49018, 49019, 49020, 49021, 49025, 49026, 49027, 49028, 49029, 49032, 49033, 49035, 49041, 49042, 49043, 49046, 49047, 49052, 49057, 49063, 49066, 49068, 49075, 49078, 49079, 49082, 49091, 49092, 49105, 49108, 49109, 49113, 49116, 49117, 49118, 49123, 49128, 49130, 49133, 49137, 49138, 49139, 49141, 49153, 49155, 49159, 49160, 49164, 49165, 49167, 49168, 49169, 49170, 49171, 49175, 49178, 49185, 49186, 49187, 49188, 49190, 49192, 49193, 49199, 49201, 49202, 49203, 49204, 49205, 49206, 49207, 49214, 49216, 49225, 49229, 49231, 49232, 49236, 49238, 49242, 49243, 49244, 49246, 49248, 49250, 49252, 49256, 49257, 49259, 49260, 49263, 49266, 49268, 49271, 49272",2.35,1.9255067567567563,Castilla y León,10,10,5.0,5.0,1,3,2.0,11.821705426356589,4.263565891472868,7.655038759689922,26.453488372093027,49.8062015503876,-9.544573643410873,Highly Aging Town,0.7773250518884339,0.9315343528522068,1.0412236502608638,1.9263700466115967,-0.7409353690169302,-1.0582972199166416,-0.2111634320349742,1.3380424656020944,-0.1365203344221183,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1083998271406018,0.0522648910280602,-0.5256012615435451,2.61986025175974,0.7210640040597803,-0.9880382587351438
5396,10083,Cáceres,Garvín,501.7299,-5.345633,39.71982,17,5,9,23,47,59,42,101,Aeropuerto de Salamanca ,137.33672872022737,Navalmoral De La Mata,25.900055212992832,26.24807106832735,Hospital Campo Arañuelo,4.42076342662877,C.R.A. La Jara,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",177.0,Small,0.6435,Good,"10011, 10017, 10019, 10026, 10028, 10029, 10030, 10033, 10042, 10044, 10048, 10057, 10058, 10060, 10070, 10075, 10085, 10087, 10120, 10122, 10131, 10132, 10134, 10140, 10141, 10159, 10160, 10173, 10180, 10186, 10197, 10199, 10200, 10213, 10901, 45005, 45007, 45009, 45010, 45017, 45020, 45028, 45029, 45030, 45033, 45065, 45073, 45082, 45103, 45108, 45111, 45125, 45138, 45139, 45148, 45162, 45169, 45172, 45179, 45184",0.0,1.45875,Extremadura,2,10,1.0,5.0,2,1,1.5,16.831683168316832,4.950495049504951,8.91089108910891,22.77227722772277,46.53465346534654,-4.455445544554465,Highly Aging Town,-1.1579439204916957,-0.1000301762622932,1.520441349578208,0.0710508813374808,0.0614945824999686,-0.138668593191101,1.0000829389457604,0.4781117610601763,-0.2127859295487264,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6392803897009632,-0.3971185617527025,-0.5792269615006371,-0.4943936419313587,0.7210640040597803,-1.2462755309045563
2193,49207,Zamora,Santovenia,714.5436,-5.709144,41.87843,11,11,17,55,132,124,102,226,Aeropuerto de Valladolid,73.98750663224236,Carbajales De Alba,30.91699231734743,14.22298679298614,Hospital De Benavente,7.32293330177943,Cra Valle De Valverde,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",537.0,Small,0.6,Good,"24002, 24003, 24005, 24032, 24054, 24074, 24078, 24117, 24124, 24141, 24146, 24181, 24211, 24221, 24902, 47013, 47024, 47029, 47125, 47128, 47134, 47148, 47152, 47176, 47183, 49002, 49004, 49006, 49009, 49011, 49014, 49015, 49016, 49019, 49020, 49021, 49022, 49025, 49026, 49027, 49028, 49029, 49030, 49032, 49033, 49035, 49036, 49041, 49042, 49043, 49046, 49047, 49052, 49053, 49055, 49056, 49063, 49066, 49068, 49075, 49078, 49079, 49082, 49083, 49086, 49091, 49092, 49095, 49098, 49099, 49105, 49107, 49108, 49109, 49111, 49113, 49114, 49116, 49117, 49118, 49119, 49122, 49123, 49128, 49130, 49132, 49133, 49137, 49138, 49139, 49141, 49142, 49153, 49155, 49156, 49159, 49160, 49163, 49164, 49165, 49167, 49168, 49169, 49170, 49171, 49175, 49176, 49178, 49185, 49186, 49187, 49188, 49190, 49192, 49193, 49194, 49199, 49200, 49201, 49202, 49203, 49204, 49205, 49206, 49214, 49216, 49222, 49227, 49229, 49231, 49232, 49233, 49235, 49236, 49238, 49242, 49243, 49244, 49246, 49248, 49250, 49251, 49252, 49256, 49257, 49259, 49260, 49263, 49266, 49268, 49271, 49272",0.0,0.4088815789473684,Castilla y León,6,8,3.0,4.0,1,3,2.0,4.867256637168142,4.867256637168142,7.52212389380531,24.336283185840703,58.4070796460177,-28.76106194690265,Highly Aging Town,-0.8391701543722698,0.2928736138935455,0.4517276528738845,1.3549408577772009,-0.4171032563673774,-0.5463519204809716,0.9973903893329246,0.7226819238019275,-0.4373889590640843,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5388936795987123,-0.3971185617527025,-0.6998463807737347,1.0627333049141907,-0.2608667650457194,-0.9880382587351438
4073,37039,Salamanca,Bañobárez,745.1431,-6.612907,40.85113,21,6,22,56,173,139,139,278,Aeropuerto de Salamanca ,94.1771438565314,Ciudad Rodrigo,27.80404788367552,73.99764555250493,Hospital Los Montalvos,12.749622901894345,Cra Río Yeltes,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",294.0,Small,0.65,Good,"37003, 37004, 37005, 37009, 37015, 37026, 37042, 37044, 37049, 37052, 37055, 37056, 37058, 37059, 37065, 37068, 37074, 37086, 37096, 37097, 37100, 37101, 37106, 37107, 37113, 37115, 37123, 37126, 37127, 37132, 37135, 37137, 37140, 37145, 37154, 37160, 37173, 37183, 37184, 37190, 37191, 37204, 37208, 37223, 37233, 37241, 37243, 37248, 37249, 37257, 37262, 37264, 37266, 37267, 37272, 37275, 37279, 37280, 37285, 37302, 37304, 37311, 37321, 37337, 37340, 37349, 37350, 37356, 37357, 37359, 37360, 37361, 37363, 37366, 37367, 37373, 37376, 37377, 37378, 37381",0.0,0.551875,Castilla y León,1,6,0.5,3.0,2,3,2.5,7.553956834532374,2.158273381294964,7.913669064748201,20.14388489208633,62.23021582733813,-41.36690647482015,Highly Aging Town,-1.7078317466013229,-0.8632513149468549,-0.2521593334467296,0.2137016709679061,0.445712354486679,-0.3131522354644422,1.053948589237634,0.3156103225847932,-0.4026573703631984,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4971328081961758,-0.3971185617527025,-0.6834178616742187,-0.883675378642746,-1.242797534151219,-0.7298009865657312
