cmun,municipality,province,autonomous_community,altitude,longitude,latitude,towns_in_vicinity,total_population,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital,closest_distance_school,nearest_school,koppen_climate,description,number_of_houses,count_of_stations,suburban_train,0-17,18-24,25-34,35-54,55+,male,female,0-17_pct,18-24_pct,25-34_pct,35-54_pct,55+_pct,score_connectivity,score_economy,score_area_economy,score_hospital_distance,score_area_hospital,score_school_distance,score_area_school,score_transport,score_age,category_connectivity,category_town_size,category_economy,cagetory_town_age,category_transport,PC1,PC2,PC3,PC4,cluster,enc_scaled__score_age,enc_scaled__score_transport,enc_scaled__score_area_school,enc_scaled__score_school_distance,enc_scaled__score_area_hospital,enc_scaled__score_hospital_distance,enc_scaled__score_area_economy,enc_scaled__score_economy,enc_scaled__score_connectivity,enc_scaled__female,enc_scaled__count_of_stations,enc_scaled__number_of_houses,enc_scaled__total_population,enc_scaled__latitude,enc_scaled__longitude
17145,Ribes de Freser,Girona,Catalunya,919.8904,2.169102,42.30637,"(8004, 8011, 8016, 8022, 8024, 8050, 8052, 8057, 8080, 8092, 8093, 8099, 8100, 8109, 8112, 8116, 8117, 8131, 8142, 8144, 8149, 8150, 8160, 8166, 8171, 8177, 8183, 8188, 8190, 8195, 8199, 8201, 8215, 8216, 8225, 8233, 8237, 8243, 8253, 8255, 8265, 8268, 8271, 8272, 8285, 8293, 8299, 8901, 8903, 17006, 17024, 17036, 17037, 17039, 17043, 17046, 17061, 17069, 17078, 17080, 17082, 17084, 17091, 17094, 17096, 17099, 17107, 17109, 17112, 17114, 17125, 17134, 17139, 17141, 17147, 17149, 17161, 17165, 17167, 17170, 17177, 17184, 17185, 17192, 17200, 17201, 17206, 17207, 17208, 17212, 17224, 25051, 25139, 25175, 25179, 25913)",1846,Aeropuerto de Girona - Costa Brava,0.4231093029413622,Latour De Carol,0.2824598299652497,9.340981769406987,Hospital De Campdevànol,0.0872396710779477,Institut Escola Ribes de Freser,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.,1573.0,0.2727272727272727,1.0,220,123,177,522,804,942,904,11.91765980498375,6.663055254604551,9.588299024918744,28.277356446370533,43.55362946912243,0.9605,3.7,0.0583596214511041,8,4.0,10,5.0,6.449636842939572,8.884073672806068,Excellent,Medium,Very Low,Aging Town,Very Good,3.138558182422833,0.2290623812878146,-0.1545286744540311,5.529917418336377,0,0.4774773727411056,4.653890552100042,0.7197464669676154,0.7197464669676154,1.817425551685283,1.817425551685283,0.3275145524177705,0.3275145524177704,1.0064012623029737,0.7125019124181943,5.3484871174053525,1.051011888940057,0.7225140963856156,0.839909730426755,2.025807287939996
15016,Camariñas,A Coruña,Galicia,8.057896,-9.184929,43.12862,"(15014, 15020, 15023, 15028, 15029, 15034, 15037, 15040, 15043, 15045, 15052, 15062, 15068, 15077, 15092, 15093)",5094,Aeropuerto de Santiago,0.4289633007581807,Osebe,0.5869829000532636,19.43998158649771,Hospital Virxe Da Xunqueira (*),0.6141094877060713,CEIP O Areal,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",3591.0,0.0,0.0,557,273,456,1276,2532,2505,2589,10.93443266588143,5.35924617196702,8.95170789163722,25.049077345897135,49.705535924617195,0.8075,21.700000000000003,0.3422712933753943,4,2.0,10,5.0,3.128954849817167,-8.254809579897909,Excellent,Big,Medium-Low,Highly Aging Town,Average,6.769055118047877,-3.9998496664207592,1.181070308460047,1.2166084690404446,0,-0.0686116751274857,1.4246764107935286,0.7197464669676154,0.7197464669676154,0.2688553048052616,0.2688553048052616,3.8682155326702423,3.8682155326702423,0.5081906253124917,3.3742558934618287,-0.3218509596284319,3.472348263603675,3.278593823516646,1.358675316186406,-2.3714269644126498
8062,Castellnou de Bages,Barcelona,Catalunya,495.1176,1.837383,41.83533,"(8001, 8002, 8004, 8005, 8010, 8011, 8012, 8014, 8017, 8018, 8022, 8024, 8025, 8026, 8031, 8033, 8034, 8036, 8037, 8038, 8044, 8045, 8047, 8048, 8049, 8050, 8051, 8053, 8055, 8057, 8059, 8060, 8061, 8063, 8064, 8067, 8069, 8070, 8071, 8076, 8078, 8079, 8080, 8084, 8087, 8090, 8092, 8095, 8098, 8100, 8102, 8103, 8109, 8111, 8113, 8117, 8119, 8120, 8127, 8128, 8129, 8130, 8132, 8134, 8138, 8139, 8140, 8141, 8142, 8143, 8144, 8147, 8149, 8151, 8156, 8160, 8161, 8162, 8165, 8170, 8171, 8175, 8176, 8177, 8178, 8179, 8182, 8185, 8187, 8188, 8189, 8191, 8192, 8195, 8199, 8201, 8208, 8210, 8212, 8213, 8215, 8218, 8223, 8224, 8225, 8228, 8229, 8238, 8239, 8242, 8243, 8246, 8247, 8248, 8250, 8255, 8258, 8262, 8267, 8268, 8269, 8271, 8274, 8276, 8277, 8278, 8279, 8283, 8286, 8290, 8291, 8292, 8297, 8298, 8299, 8300, 8302, 8308, 25055, 25075, 25111, 25114, 25124, 25129, 25136, 25146, 25151, 25166, 25167, 25186, 25193, 25207, 25223)",1430,Aeropuerto de Sabadell,0.2596190300129978,Rajadell,0.1660047310684993,10.269383139982674,Serveis Sanitaris Sant Joan De Vilatorrada,3.714365070376082,Escola L'Olivar,Cfa,Humid Subtropical - Hot summers with year-round precipitation.,671.0,0.0,0.0,306,118,101,509,396,744,686,21.3986013986014,8.251748251748252,7.062937062937063,35.59440559440559,27.692307692307693,0.8694999999999999,2.7,0.0425867507886435,6,3.0,10,5.0,1.0266948989911646,44.930069930069926,Excellent,Medium,Very Low,Young & Growing,Poor,1.760075053161926,2.2567866715742926,-0.9730588152513144,-0.0429039212181526,0,1.6259958313459546,-0.6196770009363199,0.7197464669676154,0.7197464669676154,1.0431404282452723,1.0431404282452723,0.1308089424037438,0.1308089424037441,0.7100799030471966,0.3681325546333205,-0.3218509596284319,-0.0312702765438792,0.395134426900853,0.5427259766824825,1.8973378352005972
23044,Huelma,Jaén,Andalucía,957.8574,-3.455428,37.64524,"(18002, 18015, 18028, 18038, 18051, 18063, 18064, 18066, 18067, 18076, 18083, 18088, 18096, 18105, 18136, 18137, 18152, 18159, 18178, 18187, 18909, 18910, 23001, 23009, 23014, 23015, 23017, 23018, 23019, 23033, 23034, 23038, 23045, 23050, 23052, 23053, 23054, 23057, 23058, 23064, 23067, 23090, 23093, 23099, 23901, 23902, 23903)",5521,Aeropuerto de Granada - Jaén F.G.L.,0.3693020908386057,Cabra Del Santo Cristo Y Alicun,0.1744732264737003,32.91132793183223,Hospital Universitario De Jaén,0.1724352340953137,C.E.I.P. Virgen de la Fuensanta,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",3467.0,0.0909090909090909,0.0,862,451,602,1486,2120,2704,2817,15.613113566382902,8.168809998188733,10.903821771418222,26.91541387429813,38.39884078971201,0.9065,19.35,0.305205047318612,1,0.5,10,5.0,1.5585589512841356,20.55786995109581,Excellent,Big,Medium-Low,Balanced Town,Poor,6.994982206854406,-4.114140231503981,1.262071779629213,-1.1327790752609137,0,0.8494346467727955,-0.102463090518449,0.7197464669676154,0.7197464669676154,-0.8925723803547546,-0.8925723803547546,3.4059573491372808,3.4059573491372803,0.8305622139533916,3.7344220107781183,1.568261732716163,3.32356446258371,3.6146301669541305,-2.100842881007591,-0.1524830451923536
9907,Alfoz de Quintanadueñas,Burgos,Castilla León,847.4794,-3.734942,42.38503,"(9001, 9009, 9010, 9023, 9026, 9027, 9029, 9030, 9034, 9036, 9041, 9044, 9047, 9056, 9058, 9059, 9063, 9066, 9071, 9072, 9073, 9074, 9075, 9076, 9079, 9083, 9086, 9091, 9093, 9095, 9100, 9101, 9108, 9114, 9119, 9123, 9125, 9128, 9133, 9143, 9148, 9159, 9162, 9166, 9167, 9172, 9176, 9177, 9180, 9181, 9191, 9194, 9195, 9196, 9197, 9198, 9200, 9202, 9206, 9208, 9221, 9224, 9227, 9236, 9241, 9242, 9243, 9244, 9248, 9249, 9250, 9257, 9259, 9265, 9272, 9273, 9275, 9280, 9287, 9288, 9292, 9297, 9301, 9303, 9304, 9310, 9314, 9315, 9323, 9326, 9327, 9332, 9334, 9335, 9338, 9343, 9348, 9350, 9351, 9354, 9362, 9363, 9368, 9372, 9374, 9375, 9377, 9381, 9382, 9384, 9386, 9388, 9395, 9398, 9406, 9411, 9427, 9429, 9431, 9434, 9437, 9439, 9441, 9442, 9443, 9444, 9445, 9447, 9448, 9449, 9455, 9456, 9458, 9460, 9463, 9466, 9467, 9471, 9472, 9473, 9476, 9480, 9901, 9902, 9904, 9905, 9906, 34242)",2139,Aeropuerto de Burgos,0.0560789923688399,Burgos Rosa De Lima,0.0600851088143962,4.833784951745463,Complejo Asistencial Universitario De Burgos,0.0001647042079413,Escuela De Música De Alfoz De Quintanadueñas,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",1058.0,0.0909090909090909,0.0,480,174,198,785,502,1117,1022,22.44039270687237,8.134642356241233,9.256661991584853,36.69939223936419,23.46891070593735,0.911,3.45,0.0544164037854889,10,5.0,10,5.0,0.5951312492975231,57.713884992987374,Excellent,Medium,Very Low,Very Young Town,Poor,3.426289743358544,2.47922706391805,-1.0466053111081106,1.2873158610365425,0,2.033321168294927,-1.0393532732655948,0.7197464669676154,0.7197464669676154,2.591710675125294,2.591710675125294,0.2783381499142632,0.2783381499142638,0.8452154679825237,0.8989036748889059,1.568261732716163,0.4330791669619782,0.9530964116717584,0.8895370955539716,-0.2607343380426284
